a_0,a_1,a_2,class
R,UW,V,IH
D,Z,S,EH
B,IY,S,AH
ER,CH,AH,S
Z,DH,AH,IH
Z,N,AH,S
M,AH,N,T
D,IH,T,S
K,AH,M,IH
EY,T,S,S
AH,P,AH,N
K,AW,N,T
AH,N,K,L
AH,N,S,IH
S,UW,N,AH
Z,D,IH,S
AE,N,S,D
IH,K,S,K
R,AH,M,AH
L,R,AH,D
T,L,IY,K
IY,N,Y,ER
F,AY,L,AH
Z,AH,N,D
K,AH,V,ER
K,R,IY,S
T,IH,T,D
B,IH,L,IY
DH,AH,F,AH
F,AY,L,IH
W,IH,DH,K
IH,T,D,EH
D,AA,L,ER
N,SH,AH,N
DH,AH,G,AH
V,K,AH,N
F,AH,S,AH
L,Y,AH,N
IY,S,AH,N
AE,T,F,R
K,AH,N,D
T,IH,L,AH
CH,M,EY,K
AE,Z,B,IH
D,IH,T,S
EH,N,S,T
M,IH,S,T
UW,K,AO,R
IH,N,S,T
S,P,OY,N
N,T,R,AH
L,IH,L,EH
P,R,EH,Z
Z,AH,N,S
AA,P,Y,AH
Z,AO,L,S
N,T,S,T
L,UW,D,AH
ER,DH,AH,S
M,AA,R,K
AH,S,T,R
T,R,IY,T
AY,S,IH,N
AA,N,T,R
L,AY,IH,K
R,IH,T,S
Z,R,EY,N
M,AE,N,AH
AY,D,F,R
T,UW,G,EH
S,OW,S,IY
D,IH,NG,Z
IH,G,Y,ER
AA,L,AH,S
R,AH,AO,R
ER,F,AO,R
IH,T,W,IH
T,AY,ER,Z
IY,V,IY,AH
IY,HH,AE,D
D,ER,Z,S
Z,AH,V,IH
B,L,IH,K
AA,N,T,R
T,EY,L,IH
K,AO,Z,AH
D,AA,L,ER
AE,Z,AH,K
K,AH,SH,AH
ER,AH,N,T
N,Z,W,ER
L,D,AH,N
M,IH,L,AH
T,ER,DH,AH
V,IH,D,EH
IH,N,K,R
T,S,V,EH
IH,N,DH,AH
D,DH,AH,D
ER,EH,S,D
K,AH,M,IH
R,EY,T,K
D,EH,N,T
R,AW,N,Z
HH,AE,D,AH
AH,N,T,L
M,EH,T,T
TH,AH,N,D
M,AH,N,T
M,EH,N,T
R,EH,S,IH
DH,AH,S,T
N,T,DH,AH
EY,N,JH,AH
AH,S,AH,N
S,IH,D,EH
EY,S,EH,D
M,P,AH,N
R,T,T,ER
N,T,R,AH
EH,R,IY,AH
D,IH,F,ER
D,W,AH,N
N,T,OW,T
IY,S,AH,N
N,D,DH,AH
IH,L,AH,T
S,AH,Z,IH
OW,Z,AH,L
AH,F,AH,N
R,IY,L,IY
EH,N,CH,ER
Y,EH,S,T
EH,M,P,L
AH,N,T,IH
AA,N,T,R
T,IH,K,S
P,T,IH,D
IH,R,IY,AH
AH,N,S,IY
T,S,S,EH
N,AA,T,D
T,UW,B,IH
EH,N,T,AH
AE,T,IH,K
AW,D,AO,L
P,AH,B,L
AH,N,T,AH
EH,S,T,ER
DH,EY,W,IH
L,M,IY,T
B,AY,DH,AH
AO,R,D,IH
K,T,IH,D
NG,K,UH,D
D,IH,N,AH
M,AH,N,T
IY,D,AH,D
M,EY,T,AH
HH,AE,Z,T
AH,S,AH,Z
AO,R,T,S
M,P,EH,R
P,UW,R,IH
T,W,IH,L
IH,T,W,AH
M,D,IH,T
AE,T,IH,T
R,K,S,AH
N,SH,EH,R
S,EH,D,S
D,R,IH,Z
R,T,ER,ER
IH,NG,EH,K
T,OW,L,D
N,W,IY,K
AH,N,P,L
T,R,IY,Z
M,EH,S,T
Y,EH,N,K
AH,B,IH,L
AH,JH,ER,Z
N,IH,F,IH
K,W,EH,S
IY,EH,S,D
AH,F,ER,S
Z,N,AA,T
AA,R,IH,N
AE,Z,W,EH
K,L,OW,Z
L,AH,N,D
EH,S,B,R
AY,AH,B,IH
D,R,IY,S
AH,N,S,T
OW,L,D,AH
AH,K,AW,N
S,F,AO,R
W,AA,Z,D
T,UW,DH,AH
P,AH,N,IY
T,L,IY,AH
T,AY,ER,D
N,T,ER,N
EH,D,DH,AH
T,AH,T,IH
AH,L,CH,ER
N,S,T,R
T,AO,K,S
P,R,EH,S
W,AA,Z,S
M,AO,R,IH
L,Z,D,IH
AE,N,IH,K
F,ER,S,T
W,AA,Z,AH
DH,AE,T,S
T,OW,L,D
T,UW,DH,AH
K,AO,L,Z
IY,K,AH,N
N,M,AH,N
D,EH,N,T
IH,V,AH,N
T,R,AA,N
R,Y,IH,R
W,AA,Z,IH
P,EH,K,T
S,F,AO,R
HH,EH,L,D
AY,V,AH,T
G,AH,V,ER
IH,L,Y,AH
IH,V,AH,N
S,IH,Z,IH
F,EH,K,S
NG,N,AA,T
B,IY,W,IH
AH,N,Z,IH
S,AH,Z,S
N,P,AA,R
K,S,F,L
AH,L,K,AH
DH,ER,Z,S
S,T,IH,D
EH,SH,AH,N
AH,N,AE,N
AE,M,K,L
D,W,IY,K
K,AH,T,IH
AE,SH,AH,N
AY,S,P,R
AA,R,K,AH
P,AE,N,AH
IH,L,Y,AH
P,AO,N,AH
K,S,M,AH
N,T,EY,N
V,D,DH,AH
ER,T,AH,N
S,M,AO,R
T,AO,R,AH
EH,R,D,T
IH,K,S,K
AO,R,T,ER
IY,S,T,R
N,AH,N,D
T,AH,N,Z
M,AA,R,K
IY,Z,AH,N
T,AE,F,ER
IY,AH,L,Z
AY,N,D,T
P,R,AH,D
IY,Z,AH,N
B,R,OW,K
K,AE,S,T
N,TH,AH,N
T,CH,EY,N
IH,T,S,EH
M,P,AH,N
EY,N,IH,N
K,W,AY,ER
S,AH,M,AH
N,AH,N,D
R,EY,T,IH
AH,N,IH,K
R,EH,Z,AH
R,EH,S,S
AA,N,S,AH
IY,F,AO,R
AW,Z,AH,N
M,IY,T,IH
EH,D,DH,EH
N,T,R,AH
ER,M,D,EH
V,ER,S,L
AY,DH,AH,K
ER,EH,R,IY
IH,S,M,AH
Y,AH,N,IH
S,P,R,AH
Z,T,R,IH
K,T,IH,D
AH,L,P,R
T,R,AE,N
N,S,ER,N
D,IH,T,ER
AH,F,IH,T
N,T,AH,N
OW,P,T,IH
T,IH,D,T
DH,AH,F,IY
Z,T,UW,K
AH,T,EH,S
IH,N,DH,AH
AA,T,AH,N
EY,T,DH,AH
SH,EH,R,Z
ER,CH,AH,S
D,ER,EH,S
P,Y,UW,T
IH,P,M,AH
S,EH,M,IY
AE,N,IH,L
D,W,AY,L
N,V,AA,L
IH,N,DH,AH
M,AH,T,IH
R,EY,D,L
D,EH,N,T
AE,P,AH,T
R,S,IY,AH
D,DH,AH,D
UW,R,ER,N
Z,EH,S,EH
N,JH,AE,N
P,F,R,AH
Y,AH,L,AH
AH,K,EY,T
R,IH,S,K
IH,NG,N,AH
UW,DH,AH,IH
P,AH,B,L
R,IH,F,T
AE,P,IH,T
IH,N,S,T
EH,D,DH,AH
L,ER,F,R
F,AY,N,AH
EH,L,AH,T
AH,N,D,L
EH,D,DH,AH
AA,N,DH,AH
N,S,IY,Z
EH,K,T,S
D,L,AY,T
Z,AH,V,R
Z,F,AO,R
S,EH,F,ER
AH,V,DH,AH
AH,OW,P,AH
G,ER,AH,N
AH,M,IH,N
S,K,AA,Z
M,Z,F,R
Z,S,T,IY
EH,N,D,IH
AH,K,SH,AH
P,AE,K,T
R,AY,S,S
ZH,ER,Z,T
N,OW,V,ER
D,T,EH,N
DH,AH,G,AH
S,M,AH,N
S,EH,P,T
D,T,ER,N
ER,AH,N,S
M,IH,T,S
M,Z,F,R
AH,T,IH,N
IH,K,P,R
Z,AH,B,R
AH,V,L,IH
D,IH,SH,AH
P,EH,R,AH
IY,S,T,R
AA,M,AH,N
S,F,AO,R
IH,N,S,K
EY,JH,ER,IH
M,P,AO,R
IY,M,AY,N
N,V,AA,L
IH,M,AE,N
R,AA,N,IH
ZH,AH,N,Z
R,M,ER,Z
AE,M,IH,N
SH,EH,R,Z
Z,N,AA,T
S,T,DH,AH
N,D,K,AH
IY,N,K,AH
S,T,R,AH
DH,S,T,R
AH,S,T,AH
K,W,IH,D
IY,AH,D,IH
R,OW,G,R
IH,NG,IH,N
T,R,AH,S
S,EH,N,T
IH,K,IH,K
T,S,IH,K
F,T,ER,AH
P,L,AE,N
IY,AH,D,Z
EY,T,IH,D
T,DH,EH,R
AO,R,P,AH
EH,N,D,IH
AH,JH,IH,T
UW,HH,AO,L
AH,N,AH,L
T,B,IH,K
IH,Z,N,AH
IH,SH,AH,N
Z,D,AH,N
L,EY,SH,AH
EH,S,W,AH
AE,Z,P,AH
K,AH,N,S
T,DH,AH,S
D,IH,N,T
S,EY,L,Z
L,S,EH,D
P,L,AY,IH
AA,T,G,IH
EH,N,T,R
T,D,AA,L
N,V,IH,N
T,R,IY,S
AH,B,IH,L
ER,N,AH,L
CH,AH,F,EH
IH,NG,IH,N
P,AE,T,ER
R,DH,AH,T
W,AA,Z,R
R,AE,K,T
K,L,OW,Z
UH,R,AH,T
DH,ER,W,AH
N,L,IH,K
P,AO,R,T
IY,V,IH,N
AY,SH,EH,R
IH,V,HH,IH
R,AH,T,IY
HH,IY,S,T
AH,N,D,ER
S,K,AH,S
IH,N,DH,AH
ER,EY,SH,AH
N,S,EH,T
IH,P,IH,N
AH,M,AH,N
B,OW,TH,K
D,D,ER,EH
F,EH,D,T
K,AA,S,T
R,IH,K,AH
T,EY,SH,AH
OW,Z,AO,L
AH,P,S,IY
N,AE,N,AH
M,EH,K,S
IH,R,AH,S
AY,R,M,AH
AO,R,T,ER
UW,P,R,IY
UW,T,EY,K
ER,V,AH,S
W,AO,R,T
AY,N,Z,IH
AH,N,Z,S
T,IH,V,S
P,ER,EH,R
JH,R,EY,T
W,AA,Z,N
P,R,AH,D
AH,M,AE,N
L,UW,D,Z
IH,T,R,IY
AO,R,T,T
T,W,IH,L
T,M,EY,S
P,R,AH,D
S,T,AA,K
K,T,ER,EH
IH,K,AO,Z
EY,DH,AE,T
IH,V,AH,T
EY,JH,ER,R
S,IY,D,IH
SH,UH,G,ER
IY,N,Y,ER
R,DH,AH,S
AA,Z,AH,K
UW,T,B,IH
V,ER,DH,AH
R,T,ER,R
ER,M,S,AH
N,D,AH,D
S,T,AA,K
AE,T,DH,AH
OW,L,TH,IH
R,IH,Z,AH
F,AH,S,ER
AH,T,L,IY
N,V,AA,L
AH,V,DH,AH
N,D,P,R
R,JH,L,IY
R,K,AH,T
AH,N,S,AH
N,S,AH,Z
N,AA,P,ER
N,V,EH,S
S,T,IH,N
IH,NG,AE,K
T,S,AA,N
Y,IH,R,ER
L,EY,T,AH
AH,N,T,L
IH,L,R,AH
IH,T,L,EH
EH,N,B,IY
DH,EH,M,IH
AE,N,D,IH
T,D,IY,L
IY,D,IY,L
L,D,K,AH
AE,Z,K,AH
AO,R,D,IH
DH,AH,K,AH
P,AA,R,T
DH,AH,F,ER
JH,AH,V,AH
HH,OW,L,D
IH,S,T,ER
S,AH,P,L
D,IH,T,S
EH,S,F,ER
N,AH,L,IH
IH,CH,IH,Z
SH,AH,L,S
EY,P,S,IY
M,P,AH,N
AH,Y,UW,N
K,OW,V,ER
R,L,IY,S
N,IY,IH,Z
N,CH,ER,Z
N,IH,N,K
V,ER,T,AH
N,IY,EH,S
EH,M,B,ER
AH,V,W,AH
S,R,IY,S
AY,S,IH,Z
AH,SH,EH,R
Z,EH,N,T
IH,SH,UW,IH
D,DH,AH,S
N,T,IH,L
G,R,EH,S
R,IY,S,T
G,R,IY,D
AH,D,P,L
AO,R,T,ER
AH,M,P,EH
IH,N,T,R
K,R,EH,D
IH,N,AO,R
L,IY,F,R
ER,AY,V,IH
S,T,AH,N
AH,V,S,IH
IY,IH,NG,D
AH,N,T,T
N,IH,K,K
T,AH,N,D
T,EH,R,AH
V,ER,DH,AH
AE,T,AH,L
AH,D,IH,T
F,IH,NG,T
IY,W,AH,N
G,AH,N,D
AH,Z,IH,N
AH,D,UW,S
S,P,R,EH
AH,DH,ER,S
AA,S,T,S
IY,AH,K,AH
F,AO,R,S
S,P,OY,N
P,EH,N,S
AH,D,EH,N
D,S,AO,T
N,AH,N,D
V,AH,JH,AH
ER,V,Z,T
AH,N,SH,EH
AA,N,F,AH
AH,N,S,EH
ER,T,AH,N
S,T,IH,D
SH,AH,N,AH
EH,SH,P,R
R,EH,SH,S
EY,V,P,R
AH,N,UW,IH
AH,K,AH,N
M,D,DH,AH
N,L,AO,S
EH,T,S,S
T,UW,EH,N
K,N,OW,IH
N,AA,T,T
IH,L,Y,AH
D,AH,D,IH
D,ER,F,R
G,EY,V,N
OY,L,K,AH
N,D,ER,S
M,AE,G,AH
Z,AE,V,R
T,AH,D,T
ER,EY,SH,AH
P,AW,ER,AH
T,S,SH,EH
B,AY,AH,N
N,D,IH,T
AH,N,T,R
OW,L,D,ER
S,T,AE,N
AH,B,AH,L
D,N,AA,N
T,S,D,IH
AH,SH,EH,R
IH,NG,OW,Z
N,W,AA,Z
AH,G,R,IY
S,T,AE,K
AY,D,IH,D
AH,N,IH,T
T,L,OW,ER
AH,T,IY,Z
AH,S,AH,Z
HH,UW,W,ER
DH,AH,L,IY
N,T,ER,AH
IH,N,P,AH
AE,K,T,S
ER,Z,AH,N
AA,R,K,AH
L,P,AH,T
AE,N,T,L
EH,D,AA,N
EH,D,DH,AH
K,AA,N,T
R,EY,D,ER
N,F,AO,R
M,AA,R,K
N,B,AH,T
B,IH,N,IH
IH,L,Y,AH
Z,DH,AH,L
L,Y,UW,Z
N,AH,S,T
AH,V,D,IH
HH,OW,L,D
AE,N,AE,D
N,D,AE,N
EH,N,HH,IY
AH,N,D,Z
L,B,IY,AH
D,M,AH,T
R,B,IY,IH
T,UW,TH,R
R,S,AH,Z
D,AH,T,IY
T,R,EH,N
AH,R,IY,S
F,IH,R,Z
S,AE,F,T
AH,M,V,EH
R,AH,T,IY
DH,AH,DH,ER
M,AH,N,T
R,EY,D,D
L,T,OW,L
T,UW,DH,AH
N,D,K,R
S,T,AA,K
IH,N,K,L
AA,Z,R,IH
AE,F,T,ER
K,AH,N,D
P,ER,CH,AH
AH,P,OW,Z
HH,OW,L,D
P,EH,R,AH
W,IH,DH,T
EH,N,SH,AH
IH,T,IH,Z
R,AH,N,Z
AE,K,S,K
N,AH,JH,IH
N,K,R,EH
K,T,AH,D
K,AY,N,D
S,IY,K,IH
IH,DH,HH,IH
T,S,K,AH
S,W,IH,L
G,R,IY,D
NG,IH,T,S
T,IH,NG,IH
M,EY,K,ER
K,W,AY,R
NG,S,T,R
AA,L,ER,Z
W,AH,N,AH
P,R,IH,N
R,IH,N,S
T,R,IY,K
T,ER,M,D
T,AH,V,IH
IH,N,P,R
K,L,UW,D
R,JH,AH,Z
EH,N,T,AH
EH,N,DH,AH
EH,D,IH,T
Z,K,AH,N
IY,AH,N,D
R,OW,CH,IH
R,M,AH,N
IY,L,W,IH
B,IH,AA,N
S,T,M,AH
EH,D,IY,S
M,P,EH,R
AH,V,DH,AH
ER,S,P,R
EH,K,SH,AH
T,R,AE,K
IH,N,IH,S
EY,SH,AH,N
R,EH,D,IY
R,B,AH,T
L,AY,DH,AH
EH,D,DH,AH
T,R,AH,S
K,AA,N,T
F,AO,R,T
N,K,R,IY
EH,S,T,ER
AH,S,EH,R
TH,AW,T,AH
Z,AH,W,ER
L,IH,L,EH
N,Y,IH,R
AE,R,AH,L
N,EY,SH,AH
S,T,IH,N
D,ER,M,EH
W,IY,AA,R
DH,AH,IH,N
D,AH,S,T
UW,P,R,IH
DH,ER,K,AH
D,Y,UW,N
T,IH,K,D
AY,AH,N,D
N,D,S,N
AH,B,AW,T
S,M,EY,D
L,IY,G,AH
P,EH,K,T
AH,T,S,EH
UW,D,AH,T
R,P,R,EH
IH,NG,K,L
F,AY,L,IH
N,DH,AH,K
S,AH,G,N
UW,F,AA,L
AH,W,AO,R
T,S,IY,Z
AE,Z,AH,S
IH,D,EH,N
AH,N,IH,N
N,D,R,IY
ER,AH,N,S
AA,R,T,IH
P,IH,T,S
N,W,AA,Z
S,AH,N,D
D,AH,L,AH
DH,AH,K,AH
S,K,L,IH
T,S,S,EH
AY,M,W,EH
AE,N,D,AH
K,AH,L,T
T,F,AO,R
JH,AH,N,AH
P,AO,F,S
AH,N,Z,AH
N,EH,K,S
IH,P,EH,N
S,P,EH,R
K,K,AH,N
AE,T,AH,K
AE,T,W,IH
DH,AH,F,ER
IH,F,L,EH
R,M,AH,N
K,L,IH,R
G,IH,N,IH
T,ER,V,EH
N,T,S,EH
EH,V,AH,N
AA,N,D,IH
EH,K,T,AH
IY,AE,L,AH
S,IH,T,S
V,F,AO,R
F,AY,DH,AH
SH,AH,N,Z
Z,HH,AW,EH
M,AO,R,AH
B,R,EY,K
EH,T,AA,N
W,AO,R,T
D,V,EH,R
CH,AH,S,AH
B,IY,T,K
M,EY,T,AH
AH,K,T,S
N,T,S,IH
F,EH,K,T
D,IH,V,IH
L,B,IY,AH
N,DH,AH,T
P,R,AH,D
B,IH,L,AH
AH,B,AW,T
AA,T,P,R
D,DH,AH,AH
T,R,IH,K
N,T,D,IH
R,AH,T,EH
IH,N,IH,S
AH,N,AH,Z
D,IH,F,AH
P,AH,N,IY
EH,S,CH,AH
UH,D,B,IY
IH,T,D,IH
P,R,OW,T
S,EH,N,S
N,Y,UW,IH
ER,V,AH,S
N,AH,V,AH
K,OW,V,ER
T,R,IY,EH
NG,F,AO,R
K,SH,AH,N
AH,M,B,ER
IY,S,K,EH
AA,Z,IH,N
AE,T,ER,N
M,P,AH,N
L,EH,N,D
SH,UH,R,ER
Z,N,OW,L
P,EY,P,ER
IH,DH,G,AH
V,F,AO,R
G,R,OW,IH
EY,F,R,AH
NG,L,OW,N
AO,L,S,ER
R,IY,S,EH
N,T,R,IY
L,EY,SH,AH
R,AY,S,AH
V,IY,AH,N
M,M,EY,N
N,Z,AE,Z
N,D,S,IH
R,K,R,IY
N,IH,R,IH
IH,N,AH,S
S,S,T,R
EY,T,M,AH
EH,K,T,IH
B,AY,S,AH
OW,IH,NG,IH
N,AH,HH,EH
IH,Z,AH,L
AH,L,K,AH
AY,K,L,IY
UW,S,F,AH
M,M,EH,S
IH,SH,UW,Z
ER,Z,M,EH
S,P,EH,N
AH,L,DH,AH
R,ER,S,AH
R,IY,JH,AH
T,AH,G,EH
S,HH,AY,L
T,UW,B,IH
K,S,L,IH
IY,L,ER,Z
AH,L,AY,D
IY,S,K,EH
N,S,AH,L
IH,L,Y,AH
T,DH,IH,S
AH,N,F,R
AH,N,T,S
P,S,AY,N
IY,S,AH,S
L,M,IY,T
R,IH,P,IH
K,SH,AH,N
IH,N,T,R
IH,N,EH,N
S,P,L,ER
AH,N,AH,N
D,IH,N,K
AH,V,P,R
T,IH,N,T
SH,AH,N,AH
T,ER,V,EH
N,AH,S,T
EH,N,IH,T
N,EH,S,AH
AH,N,D,T
F,AE,K,T
R,G,AH,T
JH,EH,K,T
UW,DH,AH,S
V,L,IY,S
N,T,DH,AH
T,IH,V,AH
DH,AH,K,ER
W,IY,K,EH
NG,AE,N,AH
IH,N,DH,AH
L,EH,JH,AH
T,IH,Z,N
S,AH,N,T
F,AH,S,AH
F,L,OW,AH
S,IH,Z,D
S,IY,DH,AH
IH,NG,AH,K
L,EH,JH,AH
D,L,AE,S
T,AH,P,AH
R,AE,M,IH
AW,T,DH,AH
D,B,UH,L
AA,B,L,AH
EH,S,IH,Z
N,S,EH,T
S,AH,CH,AH
IH,N,AH,K
G,ER,T,ER
B,AE,L,AH
IY,S,EH,D
R,AO,NG,R
OW,B,AY,AH
D,EH,K,S
Z,R,EH,R
S,EY,IH,T
T,W,IY,N
HH,OW,L,D
F,G,AA,R
L,IY,D,ER
L,IY,T,IH
Y,AH,T,IH
NG,SH,AO,R
D,L,IY,K
AH,IH,Z,K
EH,N,S,T
JH,L,AO,Z
UW,AH,S,IY
IH,V,AH,T
AE,T,IH,T
N,AH,L,IH
OW,ZH,AH,N
NG,IH,N,T
AW,N,S,AH
IY,B,AA,T
D,DH,AH,S
T,AE,T,AH
EH,R,IY,AH
W,IH,CH,IH
AH,N,D,D
T,R,AH,L
R,IY,AH,L
P,L,OY,D
IH,S,K,AH
K,AH,N,T
IH,F,ER,EH
SH,AH,L,Z
AY,DH,AH,K
Z,AA,R,N
K,T,AH,D
L,UW,D,EH
OW,N,UW,Z
EY,L,Z,T
UH,G,ER,S
N,IY,D,AH
IH,Z,IH,K
L,OY,IY,Z
IH,NG,P,R
AY,ER,IY,Z
P,AH,N,IY
L,G,AE,S
AY,S,DH,EH
K,R,AO,S
AH,AW,T,S
IH,N,T,ER
T,HH,AE,Z
OW,T,AH,Z
IY,EY,SH,AH
S,IY,L,IH
V,D,DH,AH
T,IY,AO,R
K,AE,P,AH
R,IY,AH,T
AH,P,AO,R
V,Z,AE,T
UW,R,IH,D
S,IH,NG,K
AH,N,D,R
Z,K,AA,L
AH,S,IH,N
ER,S,EH,D
AH,T,AO,K
AA,R,K,S
K,L,IY,T
EY,SH,AH,N
EH,N,SH,AH
JH,EH,S,T
EH,M,S,T
DH,AH,P,R
F,AO,R,AH
T,M,AH,N
AH,N,D,N
AE,N,S,IH
DH,AH,EH,N
AE,D,AO,L
SH,UH,D,S
AY,N,D,T
N,S,T,R
S,AH,T,IH
N,HH,AE,Z
DH,AH,F,ER
AH,L,M,IY
AO,R,T,ER
N,L,AY,S
AH,B,AW,T
EH,K,T,AH
T,W,AY,L
S,IH,S,T
IH,N,D,EH
AA,N,DH,AH
P,R,AY,S
W,IY,K,AH
S,P,R,IH
P,R,AH,D
AH,N,S,IY
AH,T,IH,Z
AH,N,S,IY
T,AH,N,AH
IH,CH,F,AH
AY,AO,R,AH
S,EH,N,D
K,EY,T,ER
ER,Z,AH,N
B,AE,L,AH
AO,R,DH,ER
N,AH,JH,ER
AE,N,HH,EH
T,L,IY,AH
T,R,EY,D
AH,D,AA,N
R,AH,T,IY
M,P,OW,Z
L,D,F,L
B,IH,L,S
AH,F,AO,R
T,EY,K,AH
Z,S,EH,D
M,AO,R,R
N,S,M,AH
S,K,AE,R
N,T,IH,N
T,S,DH,AH
D,R,IH,L
IY,P,AH,L
W,AO,T,ER
M,P,IY,T
IH,SH,UW,Z
T,IH,SH,AH
DH,ER,L,IY
P,AH,N,IY
IY,M,AA,R
R,IY,Z,IH
N,EH,F,ER
N,SH,AH,N
OW,EH,JH,AH
CH,ER,IY,AH
T,S,AE,Z
IH,K,K,R
DH,AH,S,T
S,IH,NG,K
D,B,AY,ER
N,AH,JH,ER
V,EH,R,IY
AY,AO,R,AH
AH,B,AH,L
K,IH,N,T
D,Z,S,T
L,AE,T,ER
K,T,AH,D
EY,T,IH,D
N,Z,B,AH
F,EH,R,Z
IH,N,DH,AH
L,F,AO,R
S,IH,Z,D
AE,F,T,ER
V,TH,R,IY
DH,AH,P,R
ER,K,AA,S
T,EH,N,IY
S,T,UW,R
AH,N,S,IY
R,R,AY,Z
F,ER,S,T
JH,UW,L,IH
L,IY,ER,T
R,AA,P,IH
Y,AH,N,AH
N,Y,IH,R
AE,K,SH,AH
N,ER,AH,L
W,IH,CH,IH
R,IH,K,T
IY,T,UW,S
N,AH,S,IH
N,DH,AH,D
D,L,AE,S
EH,JH,AH,D
K,N,AA,L
IH,L,B,IY
L,ER,HH,EH
AH,M,P,AH
AH,M,P,IY
V,ER,T,AH
IH,N,V,EH
AY,D,AO,R
K,AH,N,T
JH,AA,B,K
AH,K,AA,N
UW,IH,N,K
S,IH,NG,Z
AH,V,F,ER
S,P,OY,N
L,OW,N,R
AY,T,ER,Z
AE,N,EH,N
DH,AE,T,S
NG,W,EY,T
L,D,ER,Z
D,IH,F,AH
IH,K,AH,N
IH,NG,P,R
IH,P,W,EH
AH,N,IY,AH
EY,T,ER,Z
P,OY,N,T
T,W,EH,R
AA,F,T,K
AH,N,IY,S
AH,V,DH,AH
N,P,ER,K
N,IY,S,EH
K,R,IY,S
Z,K,AA,N
SH,EH,R,AH
AH,N,Z,T
R,AE,K,T
DH,AH,IH,N
D,AH,K,T
EH,D,W,AH
EY,SH,AH,N
HH,ER,D,AH
K,L,AY,N
AH,L,SH,EH
T,IH,S,AH
L,OY,IY,S
IH,F,EH,K
M,AE,N,AH
R,IY,P,ER
S,EY,V,IH
IH,CH,AA,R
G,Y,AH,L
UW,S,T,AH
S,P,EH,K
ER,AW,N,D
N,T,AA,N
AH,N,D,IH
T,TH,R,IY
S,T,AA,K
AH,N,AY,T
W,ER,L,D
D,F,AO,R
Z,D,S,AH
L,S,IH,K
DH,AH,K,R
L,EY,SH,AH
AH,TH,R,IY
W,AO,R,T
AW,T,S,EH
R,IY,S,T
S,T,EY,K
S,EH,D,AH
N,IY,AO,R
EH,R,AH,L
L,IH,NG,T
IH,NG,AW,ER
ER,D,S,T
N,AA,L,IH
Z,AH,P,R
JH,AH,N,S
V,AH,L,T
AH,W,IY,K
S,DH,AH,S
R,IY,S,AH
AW,N,T,ER
D,IH,S,K
SH,AO,R,T
B,S,IH,D
F,IH,S,K
JH,F,AO,R
R,IY,S,AH
IH,SH,AH,N
T,UW,HH,IH
AA,M,B,AH
AH,N,T,L
AH,N,D,S
AH,N,IY,S
T,B,AE,K
K,W,AY,ER
N,IH,Z,S
EY,K,S,IH
L,IH,S,T
AE,N,AH,L
P,AH,B,L
R,AE,F,IH
AO,G,G,R
AA,M,EH,N
D,P,R,AH
S,P,EH,K
AH,N,T,IH
AH,M,DH,AH
S,AH,V,N
L,B,IY,AH
EH,S,T,IH
AE,N,D,AH
AA,K,R,AH
D,R,IY,AH
W,AH,N,T
N,IH,NG,Z
N,IH,NG,Z
N,D,AE,Z
AH,V,IH,T
IH,N,T,R
R,T,ER,Z
V,AH,L,Z
P,AY,P,L
IY,S,IY,D
P,T,IH,N
AH,M,DH,AH
T,AH,B,AH
P,ER,EY,T
L,AW,T,S
N,AO,L,S
M,UW,DH,ER
IH,R,Z,AH
IY,AH,T,EH
JH,IY,K,R
P,AO,R,T
Z,AH,N,D
P,EH,K,T
AE,K,T,S
S,P,AE,N
IY,Z,AA,N
Z,HH,AE,D
AH,F,AH,K
K,L,UW,D
T,IH,V,D
EH,S,D,IH
EH,D,IH,T
AE,D,AH,D
AH,R,AH,D
G,R,IY,D
IH,L,AH,T
B,AH,B,L
EH,S,SH,EH
B,IH,Z,N
N,SH,UH,R
JH,DH,AE,T
R,IH,Z,ER
IH,L,B,IY
AW,N,D,S
K,AH,S,T
AH,N,IY,IH
AA,K,S,IY
T,Y,UW,D
IH,S,T,AH
M,EY,SH,AH
SH,AH,N,AH
AH,M,AH,T
AH,EH,N,D
D,AH,S,T
K,N,IH,K
R,EY,D,D
ER,Z,AA,R
Z,IH,SH,AH
N,EY,T,IH
K,EY,SH,AH
AH,N,AH,N
S,M,EY,D
S,EH,N,S
EY,Z,DH,AH
Z,P,AA,R
W,UH,D,R
T,S,IH,N
N,S,ER,N
AH,N,DH,AH
SH,AH,N,AH
IH,N,F,IH
S,AH,P,AH
T,IH,V,T
P,AE,K,AH
Z,R,IY,L
M,AH,Y,IH
G,AH,T,S
T,AY,M,T
Z,IH,NG,S
IY,T,UW,IH
W,IH,L,K
AH,P,HH,IY
R,IY,M,IY
G,AH,V,ER
EH,D,DH,AH
L,IH,M,AH
B,AE,T,AH
N,DH,AH,S
AE,K,T,R
L,EY,SH,AH
P,SH,AH,N
F,AH,N,D
AA,P,IH,N
AY,AH,V,K
R,AH,W,IY
F,AO,R,AH
T,N,UW,L
AY,S,AH,Z
IH,N,F,L
T,DH,AE,T
DH,F,AO,R
K,IY,P,EH
AH,N,D,N
ER,N,EH,S
G,IH,V,AH
AH,T,IY,AH
CH,F,AA,R
B,R,AO,D
K,EY,S,AH
ER,S,T,T
Z,AO,R,T
IH,NG,P,R
M,AH,T,S
P,OW,K,S
N,IY,L,EH
