a_0,a_1,a_2,class
AH,D,AH,K
S,T,ER,D
AH,N,AE,T
G,IH,N,IH
AH,S,T,AH
M,EH,ZH,ER
B,AE,NG,K
EY,V,ER,AH
K,AW,N,T
T,OW,N,L
S,IH,S,T
S,P,AA,L
D,IH,T,S
W,ER,L,D
P,AH,N,IY
AO,R,IY,EH
S,AH,D,IY
N,D,IH,M
SH,AO,R,T
AE,D,AH,D
T,UW,DH,AH
SH,AH,L,IH
L,W,ER,N
M,UW,V,Z
AH,N,T,P
S,AH,K,IY
B,Y,UH,R
S,T,ER,D
P,AH,B,L
IH,N,D,IH
AY,D,IH,D
V,AH,B,AH
T,R,EY,D
T,R,EY,T
ER,P,OY,N
W,IY,K,D
M,AH,N,IY
R,EH,D,AH
ER,AH,N,T
F,AO,R,AH
R,D,S,EH
Z,AH,W,ER
AH,D,P,R
OW,TH,AH,N
T,UW,R,AH
IH,N,K,AH
T,EH,L,AH
Z,B,IH,N
EY,EH,S,T
IH,N,AH,S
B,EY,S,T
IY,S,EH,D
T,ER,R,EH
EH,K,S,P
Z,D,AH,N
R,AA,F,AH
R,EY,D,S
IY,AE,F,ER
Z,T,UW,S
S,AH,N,S
IH,T,S,AH
R,IY,S,T
SH,EH,R,IH
UW,T,AY,R
IY,S,AO,R
M,IH,S,T
V,AY,R,AH
D,S,AH,P
D,L,AE,S
M,EY,JH,ER
NG,DH,OW,Z
V,ER,S,IH
S,AY,K,AH
L,ER,AH,N
IH,N,DH,AH
K,S,IH,K
ER,EY,T,ER
T,IY,D,AH
L,IY,D,IH
D,IH,T,S
UW,R,IY,AH
N,EH,R,IY
AA,L,ER,EH
Z,AO,L,S
M,B,AE,L
ER,D,AA,L
S,AH,Z,S
S,AH,Z,S
IY,K,ER,AH
R,AE,M,Z
AH,P,R,EH
HH,AE,Z,R
S,EH,K,T
AH,N,IY,Z
OW,T,AH,D
M,P,AH,N
R,AY,B,D
T,ER,N,AH
D,DH,AH,N
DH,AH,K,AH
IH,T,S,T
AE,Z,S,AH
AH,G,R,IY
N,D,K,AH
EH,K,T,ER
T,S,AA,R
R,Y,EH,S
AH,D,IY,Z
EH,D,DH,AH
AH,L,DH,IY
CH,K,AH,M
AH,D,IH,K
T,IH,NG,AH
P,L,AY,D
T,R,EY,T
IH,NG,DH,EH
AE,V,B,IH
M,AH,N,T
K,AH,N,T
T,F,R,AH
G,AH,V,ER
AH,L,Y,IH
S,W,IY,K
T,R,EY,D
ER,B,AE,T
EH,D,AE,Z
EY,V,DH,AH
AH,D,S,IH
Z,AH,L,T
S,F,AO,R
IY,K,L,IH
W,AA,Z,N
T,UW,B,IY
IH,CH,HH,EH
S,R,EH,K
G,R,UW,P
N,Y,AH,N
AE,N,AH,L
D,AH,DH,ER
T,AE,N,IH
AH,N,IY,S
AA,M,P,ER
AE,Z,R,IY
Z,R,IY,P
N,M,AA,R
D,IH,S,T
N,IH,N,D
SH,UH,D,K
V,DH,EH,R
L,B,IY,S
Z,DH,AE,T
K,W,EH,S
T,B,AA,R
EH,V,AH,D
R,K,AH,T
M,OW,S,T
D,IH,T,R
N,V,AY,R
IY,EH,S,N
IH,CH,DH,AH
L,P,R,EH
AY,S,AH,Z
AH,SH,EH,R
F,EH,K,T
IY,Z,AH,N
L,AO,S,AH
IY,L,D,K
D,T,UW,P
HH,UW,L,EH
B,IH,Z,N
P,AA,R,T
IH,T,IH,K
R,EY,T,N
AH,S,IH,L
Z,EH,N,T
S,T,R,AH
AH,N,D,M
UW,T,F,IH
AH,T,EH,R
P,AH,N,IY
AH,M,EH,S
P,AA,L,AH
L,EH,V,AH
V,EY,L,D
R,AE,T,AH
S,AA,N,S
L,EY,T,ER
CH,EH,R,M
K,S,EH,P
B,AH,T,S
AA,L,ER,M
N,EH,R,IH
IY,EH,F,ER
B,AE,NG,K
S,T,IH,K
S,T,IH,L
D,L,AY,N
N,T,IH,N
F,EH,K,T
JH,AH,S,T
CH,AH,S,T
AH,T,S,IH
ER,IH,NG,AH
K,W,AH,Z
D,F,AH,N
N,EH,K,S
AH,N,R,IH
T,S,DH,AH
AH,G,EH,N
EH,D,Y,EH
S,P,EH,N
HH,IY,AE,D
EY,SH,AH,N
T,S,S,EH
N,AH,L,S
F,ER,S,T
Z,AH,P,EH
AE,NG,K,S
M,IH,K,P
IH,Z,AH,L
M,AY,K,R
EY,SH,AH,N
P,AH,T,IH
N,D,R,IY
L,IH,N,M
B,EY,S,AH
R,EY,Z,IH
EH,R,AH,N
EH,D,DH,AH
K,S,M,AH
T,ER,HH,EH
AE,N,IH,M
R,AH,JH,EH
S,IH,T,R
W,IH,V,AH
V,AH,S,T
M,EY,T,AH
K,SH,AH,N
Z,IH,N,K
AH,V,S,AH
S,P,EH,K
EY,D,AA,N
N,IH,L,N
N,IH,L,N
N,IY,D,Z
IH,N,AH,T
F,IH,L,IY
K,L,UW,D
R,IY,AH,D
AH,N,IY,Z
AO,R,D,IH
AH,N,D,IH
AW,N,S,T
L,AH,N,Z
AH,L,AE,K
IH,NG,F,IY
V,S,AH,P
N,K,AH,M
EH,R,M,IH
N,Z,IH,K
T,AH,M,IH
L,S,OW,D
S,P,L,ER
K,AH,M,P
M,AH,N,AH
N,D,IH,T
K,AE,V,ER
L,OW,DH,AH
AO,R,DH,AH
D,DH,AH,R
EH,S,S,IH
T,IH,D,AH
AH,F,EH,D
V,M,AH,N
AH,S,T,IH
IY,T,AO,R
DH,AH,W,IH
K,DH,AH,AH
AA,R,K,AH
AH,M,P,AH
S,AO,R,S
AA,P,SH,AH
L,IH,M,AH
N,AA,N,EH
F,DH,AH,T
EH,K,S,T
AH,N,S,ER
D,AH,D,L
IH,SH,AH,N
AH,T,OW,T
M,P,AH,N
N,T,W,IH
ER,CH,S,T
S,EH,D,IH
R,AA,B,L
M,P,ER,EH
L,EH,N,D
SH,AH,N,S
T,UW,HH,EH
Z,AH,V,M
W,EH,L,M
IY,R,IY,K
T,S,W,IH
V,ER,S,AH
HH,AE,D,IH
AE,F,T,ER
S,AH,M,P
IH,N,K,R
S,K,EH,R
P,DH,AH,D
IH,S,K,AH
AE,V,B,IH
AH,N,D,L
IY,K,AH,M
S,W,IY,K
K,W,AH,T
DH,AH,AE,K
B,AH,L,T
ER,K,R,EH
R,EH,T,AH
EH,F,ER,T
T,AH,D,T
R,K,AH,T
EH,N,T,AH
N,AH,S,T
M,EH,S,AH
K,AH,N,S
S,HH,AW,S
AH,D,IH,N
AH,D,AE,T
D,R,AW,T
K,AH,N,AH
S,T,AA,K
M,B,AE,S
AO,NG,L,IY
B,R,OW,K
IH,V,T,AH
AH,S,AH,Z
AE,NG,K,S
T,T,UW,L
AH,K,AH,M
F,AH,D,EH
F,AO,R,D
N,F,AO,R
S,EH,N,T
AH,SH,EH,R
R,EY,T,S
ER,HH,UW,Z
SH,AH,N,AH
AH,Z,TH,R
R,IH,V,EH
UW,CH,ER,Z
N,EH,F,ER
R,Z,AH,N
N,TH,ER,L
AH,Y,IH,R
P,EH,R,AH
UW,DH,AH,S
K,T,AE,T
EH,R,OW,N
D,AO,R,D
T,HH,AE,D
AH,L,IH,T
K,AH,M,P
IH,JH,P,R
F,L,OW,T
N,AE,Z,AH
AH,V,AY,D
R,IH,D,IH
D,IH,F,EH
T,S,K,ER
EH,D,IH,T
D,D,IH,M
IH,N,K,L
IH,NG,AE,T
JH,M,AH,N
AH,P,R,IH
R,AH,JH,EH
SH,EH,R,IH
S,T,AY,T
ER,EY,SH,AH
NG,HH,AW,S
W,UH,D,K
AO,N,CH,AH
IH,K,G,R
DH,AH,R,AH
T,S,F,AH
D,UW,S,T
F,IH,K,L
N,IY,Z,AH
T,AH,V,ER
R,AE,D,AH
S,P,EH,K
L,T,AH,P
S,EH,N,T
IH,N,K,R
L,AH,M,Z
M,IH,S,T
UW,P,AH,N
AH,P,AA,Z
R,IH,K,AH
L,AE,N,D
V,DH,AH,AH
Z,P,AA,R
R,OW,TH,AH
D,IH,S,K
T,S,W,IH
AY,T,AH,L
IH,N,DH,AH
IH,N,D,AH
AH,K,AH,N
IY,OW,N,D
F,UH,L,IY
R,Z,IH,N
AE,N,S,IH
T,S,AH,N
S,B,AO,R
ER,F,R,AH
Z,AH,P,R
R,S,AH,Z
T,S,K,ER
W,IH,CH,K
R,AH,T,EH
K,ER,AH,N
R,AH,M,P
SH,EH,R,Z
AH,M,P,AH
T,W,IY,N
IY,EY,T,IH
ER,N,AH,T
EY,N,JH,AH
T,ER,L,IY
L,D,EH,L
IH,L,Y,AH
M,P,OW,S
S,AH,G,N
HH,AE,Z,K
EY,SH,AH,N
T,UW,IH,L
EH,R,AA,N
UW,S,IH,T
R,T,S,T
M,P,AH,N
IY,K,AH,P
P,OW,Z,D
SH,EH,R,Z
P,AH,N,IY
F,R,AH,M
T,EH,R,IY
AA,N,AH,T
S,AH,N,D
IH,SH,AH,N
D,F,AO,R
P,IH,T,AH
IH,F,IH,T
IH,V,IH,M
IY,N,AE,N
R,W,IH,L
IH,SH,AH,N
S,P,L,IH
AY,L,D,S
AH,B,AE,D
N,AH,P,R
SH,AH,N,AH
IH,N,DH,AH
AH,DH,ER,IH
N,D,IH,Z
UW,SH,EH,R
AH,M,P,AH
S,AH,K,R
S,ER,T,AH
UW,P,ER,S
DH,AE,T,IH
AE,K,S,P
T,M,AH,N
N,D,AH,N
B,IH,Z,N
T,P,UH,T
DH,AH,K,AH
S,B,AY,S
HH,IY,S,EH
AH,L,IH,S
R,EY,D,ER
AH,T,W,IY
IH,V,AH,N
IH,G,Y,ER
IY,M,AH,N
T,IH,D,IH
NG,S,IY,K
N,Y,UW,AH
IH,S,P,L
AH,Z,EH,R
R,EH,D,AH
EY,N,Z,AH
AH,L,M,AH
F,R,AH,M
D,EY,T,L
R,K,AH,T
AH,N,T,S
EH,D,DH,AH
T,AE,K,S
AY,DH,AH,N
G,Y,AH,L
DH,AH,P,R
IH,R,ER,L
D,EY,T,AH
P,AH,N,IY
L,D,IH,N
IH,G,Z,EH
EH,R,Z,AH
DH,AH,N,AH
R,Z,AO,R
S,P,EH,K
V,IY,EH,S
N,JH,T,R
EH,N,D,IH
T,UW,R,IY
N,IY,S,EH
AH,D,DH,AH
D,EY,L,IY
T,IH,G,Z
EH,T,AH,L
S,CH,EY,N
F,AO,R,M
L,AH,K,AH
OW,N,AA,P
N,AH,N,D
P,IH,R,IY
R,G,AH,T
K,W,AY,ER
M,P,EH,R
L,AY,K,L
T,IH,NG,AH
AY,N,Z,AH
UW,IH,T,S
Z,L,EH,D
N,IH,N,R
D,K,AE,P
S,AH,HH,EH
N,AA,N,IH
P,ER,EY,T
SH,EH,R,Z
T,R,EY,D
G,Y,ER,T
T,S,AH,N
P,AH,N,IY
D,V,ER,T
N,T,IH,N
S,T,AA,R
L,L,OW,K
M,AH,N,T
K,SH,AH,N
AE,K,T,M
N,M,AA,R
HH,AE,D,K
L,D,IH,L
N,IY,JH,EH
T,EH,R,AH
R,EH,Z,AH
AH,V,IH,T
L,IH,V,ER
M,OW,S,T
T,T,UW,S
UW,S,IH,K
IH,N,IH,S
D,IH,T,D
AH,V,R,AH
AA,T,D,IH
T,W,IY,N
IH,T,W,IH
IH,N,DH,AH
T,F,AO,R
EH,S,AO,L
R,F,IH,S
AO,R,W,ER
S,IY,Z,D
G,Y,ER,Z
AH,B,AO,R
AH,N,W,IH
L,UW,D,Z
S,AH,Z,IH
IH,N,AE,S
R,AH,V,IH
D,AA,P,ER
L,Y,AH,N
P,S,IY,AH
N,V,IY,EH
P,AA,Z,IH
IH,L,IH,T
N,S,T,R
T,S,EH,D
AA,R,K,AH
T,L,AA,R
OW,D,AH,N
R,EH,S,IH
AE,M,IH,Z
AO,R,Y,IH
AH,P,EY,T
N,T,S,T
UW,D,AE,T
B,IH,D,Z
V,DH,AH,T
T,P,ER,P
T,DH,AH,K
AH,N,IH,N
AA,P,T,AH
AH,N,S,S
OW,S,T,AH
D,T,UW,AH
M,Z,AA,P
IH,NG,IH,N
AA,D,AH,K
Z,S,EH,D
P,L,AY,Z
AH,L,AW,AH
IH,NG,AE,S
Z,S,T,EH
IH,K,AO,Z
AH,K,AO,R
L,S,OW,P
T,AH,L,IH
N,Z,IH,N
IH,R,IY,AH
EH,S,T,IH
K,S,P,ER
N,AH,L,T
B,AH,T,M
AH,L,T,R
IH,N,AH,M
S,M,AH,N
Z,AH,P,R
IH,L,EH,N
IH,R,HH,IY
W,AO,R,T
AH,P,OW,Z
L,AE,K,AH
D,AH,M,EH
AA,Z,EY,M
DH,AH,K,AH
T,OW,T,AH
S,T,UH,D
ER,IY,K,AH
OW,Z,IH,N
P,S,AA,R
L,OW,N,Z
T,S,AH,T
T,S,W,IH
D,T,UW,AH
N,T,D,IH
N,T,ER,M
JH,EH,K,T
T,IH,K,P
T,R,AE,K
B,EY,S,IH
AH,L,AW,Z
T,DH,AH,S
L,T,OW,L
D,F,AA,R
AH,M,P,AH
N,SH,AH,N
AH,N,S,T
T,IH,Z,IH
R,EY,D,P
NG,DH,AH,S
SH,AH,N,Z
B,Y,UW,S
Z,IH,N,AH
D,IH,N,K
Z,F,AY,L
T,AH,B,AH
T,L,AY,N
L,K,AO,R
N,T,L,IY
S,DH,AH,N
P,OW,Z,D
EH,N,D,Z
AO,R,AH,T
AH,N,T,S
D,AH,Z,P
SH,AH,L,IY
V,W,AH,N
AH,S,IH,L
T,W,AH,N
IH,N,B,IH
T,L,EH,S
EH,S,R,EH
D,IH,NG,S
ER,Z,AH,L
NG,S,IH,K
D,M,AA,R
Z,AH,N,D
EH,F,AH,S
EH,Z,AH,N
AA,M,AH,N
DH,ER,D,IY
AH,L,ER,S
B,ER,SH,IH
B,AO,R,D
D,AE,Z,AH
CH,EH,R,M
K,Y,AH,T
ER,AH,N,T
AH,N,P,R
AO,R,T,ER
AY,L,D,S
AO,R,T,IH
IH,L,AH,T
HH,IY,S,AH
B,AW,T,IH
T,IH,K,S
IH,T,IH,N
AH,N,W,IH
S,T,AA,K
Z,AE,S,EH
G,R,IY,M
S,T,Y,IH
N,T,S,AH
P,R,IH,N
S,AH,Z,AH
K,SH,AH,N
AH,L,T,AH
AH,N,T,IH
AH,L,M,IY
UW,EY,SH,AH
AH,V,DH,AH
G,EH,R,AH
B,AY,N,IH
R,EY,D,T
S,IH,D,ER
N,T,R,IY
L,IH,T,AH
D,N,AA,T
AH,N,D,P
T,N,AY,N
IH,N,DH,AH
IH,NG,DH,AH
D,EH,R,IH
EH,R,D,L
Y,IH,R,S
UW,R,IY,IH
IH,Z,AH,N
P,OW,Z,AH
ER,P,L,AH
AE,T,HH,IY
NG,HH,IY,R
S,UW,N,AH
N,S,ER,T
W,AY,ER,D
R,AH,S,T
V,D,AH,S
AH,M,P,EH
D,AH,D,T
UW,S,T,K
ER,DH,AE,N
T,AY,Z,IH
AA,S,T,AH
ER,AE,V,ER
L,IH,K,S
M,AH,N,T
EY,K,P,L
EH,D,IH,T
ER,K,DH,AH
N,D,S,K
W,AO,R,T
EH,L,P,T
V,EH,S,T
AW,N,DH,AH
AH,T,EH,S
P,AA,R,T
UW,T,IH,Z
M,EY,T,AH
UW,V,AH,L
IH,S,T,R
IY,B,IH,N
ER,CH,AH,S
V,M,AA,R
R,AH,G,EH
AH,L,AA,P
K,L,UW,D
AA,P,EH,S
UW,N,AH,K
OW,P,AH,N
AA,Z,IH,T
EH,K,T,ER
Z,AH,N,D
AE,D,B,IH
Z,T,AE,K
T,R,IY,Z
N,TH,L,IY
L,EH,K,S
N,T,IH,L
ZH,ER,Z,T
T,OW,K,AH
Z,DH,AE,T
DH,ER,S,T
M,AH,V,AH
L,AH,T,AH
SH,AH,N,AH
AH,N,T,IH
ER,Z,W,IH
ER,Z,AE,Z
IY,S,EH,D
T,R,AH,L
N,T,R,AH
S,EH,D,IH
D,IH,K,S
F,AA,R,M
L,EH,JH,AH
DH,AH,G,R
P,AA,L,AH
L,S,OW,S
P,AO,R,T
AA,R,K,AH
AH,L,OW,AH
IH,N,T,R
T,Y,EH,T
W,AO,R,T
AH,N,AA,P
IH,D,IH,N
R,UW,V,M
UW,V,AH,L
EH,R,IH,N
K,W,AO,R
B,S,IH,D
T,UW,K,AH
S,T,AA,K
N,T,SH,IH
HH,EH,D,AH
P,L,AE,N
P,ER,T,IY
DH,AH,P,IH
R,IY,AH,L
M,F,AH,S
AO,L,S,EH
L,D,P,R
T,UW,G,R
Z,G,UH,D
T,S,EH,N
N,IH,R,IH
OW,N,L,IY
M,AH,N,T
AO,R,AH,N
AE,T,ER,AH
M,AH,N,T
K,AA,M,EH
G,AH,V,ER
AE,T,L,EH
ER,L,D,EH
EY,AO,L,S
N,Z,AH,N
T,T,UW,M
DH,AH,R,IH
IH,N,IH,N
IH,N,DH,AH
T,AA,K,S
AH,L,IH,S
V,DH,AH,S
AH,V,DH,AH
IH,SH,AH,N
D,B,AE,K
IH,N,S,T
IY,P,R,IH
AY,N,D,T
S,AH,N,D
AH,L,OW,N
AE,T,DH,AH
ER,T,AH,D
K,N,AH,S
T,S,EH,D
K,AH,T,S
Z,DH,AH,R
D,AH,S,T
M,M,AH,N
S,F,R,IY
T,AA,P,R
P,R,EH,Z
K,P,R,EH
L,AE,S,T
R,DH,AH,L
N,AH,T,EH
D,EY,L,IY
HH,IY,S,EH
F,ER,T,S
D,R,IH,K
IH,S,Y,IH
S,W,IY,K
OW,IH,NG,IH
R,AH,K,AH
T,AH,L,IY
AA,D,AH,K
K,AH,P,R
EH,S,R,EH
T,L,AE,S
K,S,P,L
AY,AH,N,AH
K,T,AH,P
IY,P,AH,L
P,AY,ER,D
T,IH,N,S
S,T,AH,N
F,ER,D,T
L,Z,S,EH
K,R,IY,S
V,B,IH,L
S,T,OW,T
IH,S,IY,T
N,ER,AH,L
AH,L,M,IY
EH,N,S,T
S,T,Y,IH
S,T,OW,T
IH,N,EH,K
UW,IH,Z,AH
N,IH,T,S
P,AA,L,AH
T,DH,AH,S
K,L,EY,T
AH,V,K,AH
T,S,P,AH
AA,F,T,L
B,IH,N,P
B,AE,NG,K
IH,DH,DH,AH
S,M,AH,N
IH,L,AH,T
AH,K,ER,AH
AH,N,IH,N
D,EH,K,S
IY,S,AY,N
K,Y,AH,L
S,UW,M,ER
AE,D,B,IH
F,R,AH,M
ER,EH,K,T
G,EH,N,S
B,IY,D,EH
K,EY,N,K
R,AY,S,P
AE,V,F,R
IH,N,T,R
TH,R,OW,N
L,Y,AH,N
IH,N,V,EH
R,IY,IH,K
AH,L,IY,P
AH,T,S,IH
S,AH,P,L
B,AE,N,D
AH,M,AA,R
S,EH,N,T
Y,ER,W,IH
B,IY,R,IY
L,AH,S,S
Z,AH,R,IY
UW,V,AH,L
IH,N,P,R
R,IY,AH,D
IH,N,R,IY
IY,S,DH,IH
K,AH,M,P
T,OW,T,AH
D,V,AY,AH
HH,AE,N,S
N,R,IY,S
N,Y,EH,N
D,DH,AH,K
T,ER,M,AH
UW,HH,EH,L
V,EH,K,AH
D,D,IH,D
JH,AH,S,T
AH,T,AY,M
D,P,AE,K
IH,SH,UW,IH
T,AY,L,Z
S,EH,T,S
AY,S,P,R
F,ER,S,T
N,AA,T,IH
IY,Z,AO,L
R,EH,D,AH
N,AH,L,IH
K,L,AE,S
OW,K,S,M
K,AH,T,P
IH,N,DH,AH
UW,D,UW,IH
F,AH,N,D
AY,M,S,IH
D,AH,K,T
N,AH,L,EH
ER,AE,T,R
K,S,W,ER
S,P,EH,K
AH,N,S,IY
S,F,AY,D
OW,L,D,AH
IH,R,Z,L
AH,DH,ER,Z
T,DH,EH,R
AH,M,OW,T
V,IH,NG,K
S,AH,S,P
IH,Z,IH,T
T,EY,K,S
AH,N,T,S
K,AH,N,T
IY,D,IH,S
S,P,AY,T
T,IH,NG,P
IH,NG,P,R
N,UW,D,IH
T,EH,S,N
Z,AH,V,S
R,T,ER,R
EH,L,B,IH
S,DH,AH,D
NG,OW,N,L
V,S,EH,D
DH,AH,AE,N
M,IH,S,AH
L,AE,N,S
N,T,UW,P
N,T,UW,IY
N,DH,AH,N
K,AH,M,P
T,T,AY,M
T,UW,IH,N
SH,AH,N,IH
IH,Z,AH,P
AA,R,P,L
T,AH,D,T
IH,SH,AH,L
B,IY,F,AH
ER,Z,AH,N
EY,Z,IH,T
HH,AE,V,M
T,D,IH,D
R,IY,CH,T
K,AA,M,EH
L,IY,P,R
EH,D,AE,N
AH,N,D,IH
T,UW,S,T
B,IH,L,D
IH,P,IY,T
T,IY,R,IY
N,SH,AH,N
IH,N,DH,AH
AH,T,DH,AH
EH,S,D,IY
M,EY,N,IY
T,B,EH,N
SH,M,AH,N
S,T,IH,K
EH,P,Y,AH
T,HH,IY,IH
EH,T,HH,IY
ER,JH,D,IH
F,IH,SH,AH
AH,V,DH,AH
AH,S,T,ER
IH,SH,AH,N
AH,S,W,IH
M,AH,N,T
AH,Z,AH,K
AH,M,IH,T
V,L,AY,S
L,AE,S,T
R,IY,JH,AH
IY,AE,D,AH
F,ER,DH,ER
T,OW,L,D
T,ER,F,R
D,HH,IY,IH
R,AY,S,K
AH,Z,S,EH
IH,T,EH,R
M,IH,N,AH
W,EH,S,T
AO,R,T,AH
OW,L,HH,IY
K,P,R,EH
T,R,EY,T
IY,Z,F,R
N,IH,N,T
IH,NG,IH,N
T,AA,K,P
D,B,IY,ER
T,P,UH,T
IY,AH,D,AH
AH,B,AH,L
F,L,IY,T
L,AY,T,K
DH,AE,N,IH
S,T,ER,P
S,T,R,IY
N,AE,SH,AH
EH,B,AH,L
Z,T,UW,D
OW,T,AH,L
ER,Z,F,R
M,EY,N,T
N,D,AH,T
IH,DH,K,AH
DH,AH,IH,N
UW,T,IH,L
EY,T,AH,IH
P,IH,R,IY
Z,IH,N,D
UW,K,L,IY
F,AA,L,IH
S,OW,S,EH
IH,NG,AO,R
B,IH,Z,N
L,AH,P,S
N,B,IH,K
ER,Z,IH,Z
R,T,R,AH
N,AO,TH,ER
D,IH,T,ER
ER,S,EY,L
AH,N,AH,N
K,OW,AO,R
ER,T,UW,M
K,AO,Z,L
T,AH,G,R
AH,IH,K,S
AH,S,T,R
S,T,IH,K
N,ER,JH,IY
F,IH,T,S
L,IH,N,D
D,M,IH,T
EH,K,T,S
B,AE,R,AH
IY,AH,G,EH
P,L,AE,T
N,T,R,AH
P,AA,N,S
R,AY,S,IH
IH,K,R,IY
T,UW,B,IY
N,S,M,AH
K,AH,M,P
L,IH,S,T
TH,AA,N,AH
AH,M,AH,T
IH,S,T,IY
AH,M,P,R
K,AH,N,S
P,AH,B,L
R,W,ER,N
N,T,R,IY
L,EH,V,AH
N,T,K,AH
AE,D,ER,EH
L,AH,T,IY
L,Y,UW,M
IY,L,AO,S
AH,N,HH,IY
IH,T,S,S
AH,S,Y,IH
AE,NG,K,D
DH,AE,N,D
T,EY,T,S
EH,R,P,R
EH,D,W,ER
N,IH,K,AH
AY,V,Y,IH
R,IH,F,ER
ER,R,IY,L
CH,W,IH,L
Z,P,R,AH
D,HH,IY,S
P,R,AH,D
EH,K,N,IH
L,F,AO,R
R,IY,Y,IH
T,AH,N,Z
IH,R,AH,N
L,Y,AH,N
S,AH,L,S
ZH,AH,N,EH
N,UW,T,EH
HH,IY,AH,K
R,F,AO,R
B,AE,K,L
IY,T,IH,N
Z,AW,T,S
T,UW,R,IY
UW,K,AH,N
IY,P,AO,R
F,R,AH,M
OW,S,EH,P
IY,K,EH,N
L,OW,P,AH
D,AH,N,AH
IH,L,S,T
AH,JH,M,AH
DH,AH,T,R
EY,T,ER,M
CH,AH,S,T
T,AH,M,IH
W,IH,CH,IH
K,AH,M,P
OW,T,EY,K
M,AH,N,AH
IY,EH,S,L
AA,M,AH,N
R,EY,D,IY
AH,M,AA,R
AH,M,P,AH
S,T,IH,T
AA,M,AH,N
R,AH,S,P
S,P,R,AH
SH,AH,N,AH
D,F,AO,R
P,EH,K,T
L,IH,V,ER
UW,IH,N,IH
AH,T,AH,L
OW,T,AH,L
R,IY,P,ER
AE,K,T,ER
ER,B,EY,S
AH,AH,N,D
T,AH,S,IH
S,AO,R,S
F,T,W,EH
N,DH,AH,S
S,EY,M,P
AA,T,P,R
T,UW,F,AH
NG,K,EH,S
S,IH,K,S
EY,T,S,L
OY,S,T,IH
IH,K,T,S
L,R,EH,D
AH,N,AH,L
AA,F,AH,T
K,AH,M,P
IY,N,Y,ER
L,D,D,IH
D,M,AH,N
AH,S,IH,K
N,EH,K,S
IH,L,AH,K
DH,AH,P,R
R,IY,AH,L
AH,N,AA,M
IH,T,S,R
AH,N,D,AH
EH,S,JH,AH
D,IH,NG,AH
AO,R,S,M
EY,SH,AH,N
F,UW,D,K
P,EH,R,D
M,IY,D,IY
AH,B,S,AH
T,V,IH,K
UW,SH,AH,N
P,R,AA,D
NG,K,AA,S
D,T,UW,R
AH,ER,EY,N
EY,JH,AH,N
AH,JH,EH,K
AH,N,T,D
T,EH,M,P
EH,R,IH,K
N,JH,W,IH
P,L,IY,T
NG,OY,L,Z
AY,S,AH,N
K,AH,M,P
EY,N,F,R
N,IY,Z,P
V,EH,S,T
AO,R,S,T
IH,T,S,AH
R,Z,AE,T
AE,Z,R,IY
EH,M,ER,IY
Z,AH,G,R
AH,F,ER,S
UW,Z,HH,IY
F,EY,S,AH
T,EY,L,ER
IH,L,Y,AH
S,IH,S,T
AE,NG,K,S
N,D,F,IH
T,W,EH,R
ER,SH,AH,L
S,P,OW,K
R,EY,D,IH
T,AH,B,IH
IY,R,EY,P
UW,P,W,IH
AW,T,P,L
AH,M,P,IY
Z,N,EH,T
T,AH,D,IH
T,R,AH,K
AH,N,D,S
M,AH,N,S
B,IH,Z,N
S,AH,S,EH
V,K,UH,D
T,IH,V,N
T,IH,D,IH
ER,JH,ER,K
K,SH,AH,N
Z,B,IH,N
EY,B,AH,L
Z,IH,NG,K
HH,AE,V,S
L,K,AA,M
R,UW,V,D
AH,OW,N,ER
D,IH,N,D
N,T,AH,N
B,IH,N,M
D,AH,K,T
L,IH,S,T
AE,T,IH,T
EY,JH,EH,N
S,AH,F,AH
EH,K,W,AH
ER,AH,B,AH
Y,UW,N,AH
Z,T,UW,IH
D,DH,EH,R
L,AE,S,T
AH,V,AE,N
IY,AH,CH,IY
L,AE,S,T
IH,N,F,AH
T,IH,Z,N
AH,N,D,K
N,T,AE,T
K,S,TH,L
IY,CH,EY,N
N,OW,T,S
AH,L,AY,Z
V,R,IH,D
L,D,AH,S
AH,S,W,IY
L,Y,AH,N
R,EY,T,IH
K,T,AH,D
UW,IH,K,S
AH,L,IH,N
EH,R,Z,P
P,L,AH,S
L,N,AA,T
AE,T,B,IH
AH,N,S,IY
F,EH,K,T
T,R,AH,S
D,DH,AE,T
IY,S,EH,D
SH,UH,D,EH
T,S,R,AH
P,L,OY,D
Z,HH,IY,S
EH,M,S,EH
K,AH,S,T
T,R,AH,M
M,AH,N,T
S,T,UH,D
D,R,EY,Z
IY,T,AW,ER
AH,M,P,AH
W,AA,N,T
B,ER,Z,AH
W,UH,M,AH
P,Y,UW,T
ER,D,F,R
DH,AH,K,ER
AA,M,P,AH
D,AH,N,T
B,AH,L,S
L,UW,D,AH
T,ER,AH,S
AA,K,S,IH
AA,R,D,IY
B,IH,Z,N
P,AA,L,AH
N,IH,N,K
AO,R,S,T
K,AW,N,T
P,R,AY,S
IH,L,AE,T
IH,R,IY,AH
S,T,M,AH
F,AO,R,AH
AA,R,K,AH
R,IH,Z,AH
IH,K,AH,N
D,IH,Z,AH
D,IH,K,L
AH,F,AO,R
IY,S,AH,Z
AY,D,D,R
L,EH,K,S
IH,K,S,M
B,IH,Z,N
S,K,AA,S
D,T,UW,L
AO,R,S,AH
M,IH,N,AH
Z,AH,V,L
L,AH,P,M
S,W,EH,N
