a_0,a_1,a_2,class
AE,F,T,ER
EH,S,AA,D
N,AA,N,IH
AH,D,AH,K
JH,M,AH,N
Z,DH,AH,EH
IY,EH,S,L
R,DH,AH,K
AH,N,D,AH
IH,T,W,IH
N,T,EY,N
M,AH,N,T
K,AE,T,AH
IY,M,AA,R
AH,L,IH,S
AY,T,L,IY
R,EY,D,ER
AA,F,AH,T
P,EH,R,AH
AH,L,M,AH
Z,F,AO,R
S,IY,D,Z
OW,V,ER,AH
ER,EY,SH,AH
M,AY,N,AH
L,AE,S,T
T,K,AA,N
K,HH,EH,L
IH,JH,F,IY
F,ER,IH,Z
ER,EH,N,D
N,EH,K,S
L,UW,D,Z
AH,M,K,AH
B,EY,S,R
IH,DH,DH,AH
L,AH,V,S
L,IY,AA,N
P,AW,N,D
F,R,AH,M
AE,N,T,IH
IH,L,Y,AH
AH,L,HH,IY
K,AO,R,D
S,T,R,IY
T,S,S,EH
AH,N,S,EH
AE,K,S,N
IY,Z,S,AH
AA,F,AH,T
UW,N,AH,T
W,EY,ZH,AH
OY,N,Z,L
AO,R,AH,N
IH,T,EH,K
D,F,AO,R
AH,S,UW,M
G,OW,SH,IY
K,AH,N,S
S,T,AA,K
EH,R,S,AH
S,EH,N,T
P,AH,B,L
S,K,AH,S
IH,K,S,EH
EH,S,T,M
Z,V,IY,EH
P,OW,S,T
R,AY,S,IH
UH,D,B,IY
IY,AH,Z,AH
IH,S,K,ER
N,B,IH,K
M,AH,N,AH
AH,F,EH,R
N,DH,AH,R
IH,N,S,T
K,AE,S,T
M,EH,S,T
AH,W,IY,K
EH,S,T,IH
IY,W,UH,D
M,AH,N,D
AH,M,EH,N
K,D,ER,EH
L,AE,G,R
S,AH,B,S
AE,K,SH,AH
IH,NG,Z,T
M,IH,T,M
IH,Z,N,AH
AO,F,S,EH
AH,JH,P,R
G,R,IY,D
F,IH,SH,AH
M,P,L,IY
EH,N,D,IH
D,V,EH,R
ER,IY,ER,M
F,ER,D,S
AH,L,D,EH
P,L,AH,S
P,R,AH,D
R,W,UH,D
W,IH,DH,IH
K,L,OW,S
ER,EH,K,T
P,L,AE,N
S,OW,V,ER
D,P,AA,R
AH,Z,S,EH
AH,N,EY,D
S,Y,IH,R
IH,K,AA,N
Z,AH,N,D
IH,N,DH,AH
UW,V,AH,L
S,EH,D,IH
AH,N,D,AH
UW,F,AY,N
AH,F,AO,L
EY,L,D,T
NG,L,EY,T
M,EH,N,D
AH,SH,EH,R
AO,R,AH,N
IH,SH,AH,N
AH,P,R,EH
Y,AH,L,AH
UW,IH,M,IH
IH,NG,DH,EH
V,D,IH,Z
M,AE,N,D
AH,P,AE,S
AE,S,T,IH
AH,K,AH,L
ER,JH,AH,N
R,IH,L,IH
V,G,AE,S
AA,R,JH,AH
IY,JH,AH,N
ER,P,AW,N
N,AH,DH,ER
CH,F,UH,L
R,AH,N,IH
L,Z,W,EH
N,D,IH,L
AA,N,AH,M
R,K,AH,T
T,UW,AH,K
Y,UH,R,D
AH,G,R,IY
N,D,ER,R
N,S,ER,T
EY,SH,AH,N
R,IY,AW,T
N,D,IH,T
ER,SH,EH,R
B,IH,N,T
N,T,EH,N
B,AY,DH,AH
R,T,ER,AH
IY,L,AO,S
K,W,AO,R
V,DH,AH,N
S,B,AO,R
Y,UW,N,AH
UW,S,DH,AH
Z,IH,N,AH
N,F,AO,R
AA,M,AH,N
B,EY,S,AH
T,CH,EY,N
AH,L,W,IH
S,B,AO,R
L,EY,S,M
D,IH,T,AH
M,AH,N,T
L,IY,S,T
AE,T,L,IY
R,JH,AH,S
K,S,P,EH
AH,T,ER,M
T,AH,L,D
EH,R,IH,M
D,IH,L,IH
T,OW,L,D
AE,SH,AH,N
IY,EY,SH,AH
P,R,AA,M
T,R,AH,K
DH,AH,T,R
EY,K,EH,N
EH,N,D,IH
T,UW,IH,K
Z,W,EH,L
L,AH,N,D
ER,EY,SH,AH
AH,B,AW,T
UW,L,OW,ER
Z,W,ER,IH
AH,L,AH,N
R,AA,B,AH
R,IH,N,S
JH,OY,N,T
L,EY,T,IH
AH,M,P,L
ER,CH,AH,S
AH,V,DH,IY
R,T,ER,ER
P,ER,SH,EH
IH,S,T,S
P,AH,N,IY
OW,V,ER,S
AE,N,Z,T
L,AO,NG,T
T,M,AH,N
EH,R,P,L
AH,S,T,R
EH,K,T,ER
T,UW,K,AH
AW,T,L,EH
IH,CH,M,IY
K,SH,AH,N
K,AH,M,IH
AH,L,Y,IH
IH,K,S,T
IH,D,W,IH
Z,D,AE,K
T,UW,DH,AH
IH,L,Y,AH
AA,N,R,EH
AH,P,OW,Z
IY,CH,S,EH
UW,Z,D,M
N,L,IY,T
AH,L,EY,T
K,R,UW,D
W,AO,R,T
ER,DH,AE,N
AH,B,K,AH
L,EH,K,T
Y,IH,R,AH
K,S,P,EH
EY,N,T,S
L,T,EH,L
G,R,EY,D
UW,F,AH,N
S,AH,B,IH
AH,P,R,AH
AE,K,W,AH
IY,S,EH,D
ER,S,T,K
S,S,K,EH
AH,M,P,L
B,L,AA,K
IH,R,IY,AH
M,AH,N,T
N,AH,M,IY
R,K,AH,T
IH,T,S,EH
AH,N,D,IH
K,W,AH,N
AH,N,IY,S
ER,EY,SH,AH
S,EH,N,T
AH,P,OW,Z
EH,T,P,R
S,T,EY,T
P,EH,N,D
D,IH,T,S
V,AY,S,T
R,Y,IH,R
S,EH,N,S
Z,AH,L,AH
M,AH,S,T
P,EH,K,T
N,T,P,R
R,EY,SH,AH
V,EY,T,IH
AH,K,AH,M
V,IY,EH,S
IH,Z,B,IH
N,S,UW,M
AH,N,D,AH
T,EY,K,S
R,IY,T,R
AH,D,AA,M
S,M,AH,N
T,T,UW,K
AW,T,DH,EH
N,UW,K,L
AH,S,T,R
EH,L,IH,T
AE,F,T,ER
B,AY,D,IH
AH,V,DH,AH
AH,V,R,AH
R,AH,N,D
ER,AH,L,AH
IH,N,D,AH
R,AH,D,AH
R,IH,L,IH
SH,AH,N,IH
L,IH,S,T
R,IH,L,IY
HH,IY,AE,D
S,L,AO,S
IH,N,P,R
N,T,W,IH
F,HH,IY,R
IY,D,AH,N
IY,T,AH,D
F,AO,R,S
N,DH,AH,L
T,Y,IH,R
AH,T,S,IH
IH,D,W,IH
DH,S,AO,R
L,AO,AH,N
T,UW,EH,N
AY,Z,DH,EH
L,Y,IH,R
M,AW,N,T
K,DH,EH,R
OW,L,AH,N
N,IH,S,T
NG,D,EH,T
Y,UW,Z,AH
IH,NG,IH,N
AH,P,AH,T
AH,T,EH,K
JH,D,IH,N
D,K,AH,N
AH,V,W,IY
T,ER,Z,IH
T,IY,HH,IY
UW,IH,N,K
M,AH,N,S
V,S,IY,K
IY,T,UW,S
N,IH,N,AH
T,UW,B,IY
Z,IH,S,T
ER,AA,N,R
AH,L,AE,K
AH,N,T,IH
T,AH,L,T
AH,V,ER,M
SH,AH,N,Z
P,IY,D,IH
T,EY,N,D
Z,IH,SH,AH
D,EH,M,AH
AH,T,EH,R
N,B,IH,L
M,EY,N,IH
NG,F,AH,N
AE,K,W,AH
D,F,AO,R
T,R,AY,K
F,ER,AH,N
AH,T,R,IH
Z,IH,N,K
V,AH,S,AH
N,AA,N,S
L,IY,V,AH
IH,M,P,L
IH,N,T,ER
N,AH,P,AH
S,AH,S,IH
IH,T,S,L
IY,Z,HH,IY
IH,NG,AA,N
P,IH,T,S
D,B,IY,IH
AW,T,S,EH
M,AA,R,D
IY,AH,T,R
Z,AH,V,M
T,T,UW,K
IH,N,V,EH
N,V,EH,S
K,ER,Z,AH
R,AA,P,ER
AY,S,AH,Z
V,EH,S,T
DH,AH,AE,N
Y,IH,R,Z
S,AH,M,R
P,AE,Z,IH
IH,SH,AH,L
D,DH,AE,T
T,M,AH,N
EH,D,DH,AH
S,ER,P,L
V,N,UW,L
Z,R,OW,Z
L,OW,N,L
R,AA,D,AH
AH,D,IH,K
R,EH,N,D
IY,DH,AH,D
S,T,ER,N
AE,N,TH,R
R,IY,Y,IH
K,AH,M,ER
B,AE,NG,K
M,AE,N,EH
N,Y,IH,R
B,Y,UH,R
EH,R,P,R
L,M,EY,K
S,IH,T,S
EH,F,AH,S
IH,CH,IH,N
DH,AH,EH,N
L,OW,N,Z
AH,F,AY,N
IY,S,EY,L
IH,L,AH,T
JH,IY,W,ER
AH,N,D,ER
S,P,AE,N
M,AA,R,K
N,D,EH,K
S,T,DH,AH
UW,G,EY,N
IY,AH,M,AH
EH,S,R,AH
L,D,D,AH
T,T,EH,K
AH,B,S,IH
OW,S,T,AH
AY,B,IH,T
DH,AE,T,D
T,IH,V,D
M,D,AE,T
DH,AH,M,EH
N,IH,Z,AH
AH,N,Z,IH
N,UW,R,IY
Z,N,AA,T
L,AW,D,T
G,N,AY,Z
IH,SH,T,IH
IH,N,IH,N
UW,IH,N,D
EY,R,IY,AH
AE,T,IH,T
IY,P,AO,R
P,R,IH,D
K,S,P,R
B,IH,Z,N
D,AH,K,T
S,EH,M,IY
M,IY,K,AH
S,T,R,IY
K,S,M,AH
AH,K,AH,N
AW,N,T,ER
T,D,EH,T
N,S,T,ER
DH,AH,TH,R
AH,JH,M,AH
UW,L,AW,T
M,AH,N,T
EH,K,AH,N
R,EH,Z,AH
EH,D,AO,R
Z,K,AH,N
UW,ZH,AH,N
EH,ZH,ER,Z
R,T,IH,D
SH,AH,N,AH
AH,N,IY,IH
IH,R,ER,L
SH,AO,R,T
M,EH,N,T
AE,NG,K,S
N,Z,AA,N
K,IH,NG,K
N,D,IH,N
D,S,AE,L
T,AE,K,S
G,AA,T,K
AO,R,DH,AH
D,IH,Z,D
Z,D,IH,Z
IH,Z,AY,N
AH,M,P,AH
N,T,IH,D
AH,N,T,IH
IH,N,IH,T
S,AH,Z,AH
N,S,EH,D
K,CH,UW,AH
IH,N,DH,AH
L,IY,IH,L
V,AH,V,AH
V,DH,AH,R
Z,S,AY,N
N,S,T,AH
V,IH,T,S
AH,P,AO,R
R,SH,AH,N
AH,V,DH,AH
L,IH,SH,AH
AH,B,IH,L
M,IH,S,T
IH,N,T,R
D,F,AA,S
ER,AH,S,T
IY,K,S,IH
N,Z,IH,N
EH,T,IH,K
AH,M,DH,AH
AH,S,IY,D
R,T,JH,EH
AE,Z,IH,Z
AH,F,AY,D
R,AA,F,AH
AH,L,T,S
ER,AH,N,D
AO,R,T,ER
L,T,S,AH
N,W,ER,L
SH,AH,L,Z
AH,D,IY,Z
N,K,R,IY
R,M,B,IH
AE,NG,K,S
UH,D,AE,T
T,AH,V,S
AH,S,P,IY
S,T,AE,N
EH,S,T,M
AH,N,T,IH
N,IH,Z,AH
AO,R,AE,N
R,M,AA,D
AH,N,D,S
B,AH,T,D
IH,T,S,AH
AH,M,P,R
AH,T,IY,Z
UH,R,AH,T
F,ER,IH,N
D,DH,EY,AH
AH,N,Z,AH
M,Z,B,AH
S,AH,P,IY
UW,D,Z,T
IY,T,UW,T
AH,M,AA,R
W,AH,N,AH
W,UH,D,K
DH,AH,EY,D
L,DH,OW,IH
L,R,EY,T
IH,N,K,R
AH,N,IY,M
AW,S,R,EH
AO,T,ER,IH
Y,IY,L,D
P,ER,SH,EH
EH,S,AH,L
AE,T,OW,N
K,AA,N,T
B,EY,S,T
OW,N,AH,N
N,EY,T,IH
EH,K,R,AH
P,AW,ER,S
EY,SH,AH,N
V,AW,ER,T
D,N,EH,T
R,IY,S,T
AW,K,AH,M
K,L,UW,D
IH,L,B,IY
M,P,AH,N
V,IY,EH,S
V,IY,EH,S
D,R,IH,Z
V,IY,AH,S
L,EH,K,S
ER,TH,W,IH
Z,B,AH,T
T,AH,N,T
EH,K,Y,AH
T,ER,N,AH
M,AH,N,T
N,S,IY,AH
T,S,S,EH
NG,T,UW,K
EY,K,S,T
N,AH,T,AH
T,T,UW,K
T,D,EY,T
UW,R,IH,D
N,N,UW,AH
T,IH,D,AH
Z,AH,N,D
SH,AH,N,T
B,Y,UW,T
JH,IH,Z,K
S,T,AE,N
T,IH,V,S
AH,N,T,S
AH,L,T,AH
K,W,AO,R
S,EH,D,K
UH,R,AH,T
N,D,S,AH
S,IH,V,R
L,AE,N,T
EY,DH,AE,T
P,AE,S,AH
OW,K,L,IH
S,T,EY,T
EH,D,DH,AH
AE,K,S,IY
N,D,DH,AH
N,JH,N,EH
AH,K,T,IH
IY,S,EH,D
W,EH,N,AH
N,AO,R,M
S,P,R,IH
IH,P,AA,R
T,EY,SH,AH
EH,R,F,ER
V,EH,S,T
B,R,EY,K
AH,R,AH,N
W,ER,N,AH
EH,S,B,AH
UW,AH,L,IH
AH,V,N,EH
T,AE,N,IH
AO,R,AH,K
L,EH,K,T
V,IY,EH,S
IH,K,W,IH
R,EY,D,ER
P,AY,T,L
N,AH,N,D
AH,S,EH,K
T,D,ER,EH
T,S,EH,D
T,DH,AH,T
OW,S,T,AH
ER,P,EY,D
S,CH,AA,R
G,R,IY,D
DH,AH,AH,N
DH,AH,IH,N
T,S,IH,K
S,B,IH,L
N,S,T,R
AE,Z,B,IH
S,EH,V,AH
IY,AH,M,Z
R,K,AH,T
T,AE,K,S
OW,P,S,T
IH,L,P,R
AH,P,AO,R
AO,R,F,IH
Z,M,EY,D
AW,N,F,R
IY,T,UW,R
R,AA,JH,EH
AA,N,T,R
Z,IH,T,S
AH,AE,D,M
G,AH,V,ER
T,UW,W,IH
IY,N,W,ER
EH,D,AO,L
Y,UW,Z,D
SH,AH,N,Z
K,IH,NG,AH
B,AE,NG,K
P,ER,CH,AH
T,L,IY,R
T,IH,K,D
EH,S,S,T
S,EH,T,AH
L,Z,AA,R
T,R,AH,S
D,IY,AH,N
R,T,AH,K
P,EY,M,AH
EH,S,T,AH
Z,S,EH,D
IY,ER,DH,IH
NG,R,IH,K
K,SH,AH,N
P,SH,AH,N
AH,S,P,EH
T,AA,K,S
T,R,IY,K
T,M,AH,N
EH,N,S,IH
HH,OW,L,D
AE,N,T,AH
Z,T,UW,S
P,AA,T,S
AE,T,IH,Z
L,Z,R,EH
AH,M,IH,M
EY,L,AA,R
AH,K,T,ER
S,EH,K,T
NG,T,ER,M
IH,B,AH,T
S,IH,T,S
AH,N,D,M
W,AA,Z,N
Z,AH,N,D
F,AH,S,AH
K,N,AA,L
EY,SH,AH,N
S,HH,EH,L
S,P,ER,K
N,F,AO,R
DH,AH,P,L
R,AA,B,L
N,AA,T,IH
W,IY,K,L
UW,P,AO,N
AH,B,AH,L
K,T,AH,D
N,D,L,IY
IH,K,L,IY
NG,Z,T,AH
EH,K,Y,AH
EH,N,SH,AH
M,P,AO,R
T,IH,Z,L
T,ER,IH,N
AE,N,Z,IH
P,AH,N,M
S,T,AE,N
AH,N,EY,T
S,EH,L,IH
IH,DH,IH,K
UW,IH,Z,R
P,IY,T,IH
JH,AH,S,L
R,AY,T,ER
ER,CH,AH,N
AH,T,AH,L
EH,L,F,AH
DH,AE,T,IH
V,S,IH,K
EH,K,AH,N
AH,B,S,K
AH,M,P,AH
N,D,L,IY
T,EH,L,AH
DH,AH,S,AH
N,DH,AH,N
D,EH,N,IY
AO,R,F,IH
OY,B,IY,N
P,R,AH,D
L,AO,S,AH
W,IH,DH,AH
S,K,AH,L
AE,K,S,AH
Z,L,EY,T
UW,D,EH,K
K,S,P,EH
T,UW,DH,AH
IH,NG,K,AH
N,Z,AH,N
S,EH,D,IH
AH,T,HH,IY
N,ER,JH,IY
S,T,R,AH
T,IH,L,M
IH,M,AH,T
T,R,AE,K
AH,S,T,IH
L,AH,N,D
N,W,IH,L
S,EH,D,S
L,AH,N,S
T,IH,K,S
R,Z,W,IH
N,T,UW,L
N,D,ER,N
AH,N,S,AH
ER,SH,EH,R
IY,D,IY,AH
M,P,AH,T
EH,N,T,IH
AE,NG,K,S
AH,T,AE,N
EH,D,IH,T
NG,L,IY,IH
AH,N,EH,R
AH,L,IY,L
T,EY,T,M
IH,N,V,EH
S,DH,AH,M
P,IH,NG,K
Z,B,IY,IH
AO,R,T,L
Z,S,EH,T
NG,JH,EH,T
D,Z,AA,R
AH,N,IY,IH
IY,V,OW,T
DH,AH,K,AH
ER,L,IY,R
T,W,AA,Z
DH,AH,P,EH
IH,F,AH,K
AH,M,AH,T
S,HH,AE,Z
R,IH,N,S
EY,N,JH,AH
D,IH,T,ER
M,AE,Z,AH
T,R,IY,EH
L,D,DH,AH
W,IH,DH,EH
AH,CH,AE,Z
T,AW,T,AH
JH,AH,S,T
B,IH,L,IH
N,ER,SH,IH
AH,N,S,T
L,AH,G,R
AH,AO,F,ER
N,V,EH,S
L,AH,P,M
T,S,W,ER
P,AA,R,T
V,Z,B,IH
AH,N,EH,T
V,ER,M,AH
AO,R,DH,AH
IH,K,W,IH
AH,EY,JH,AH
AH,N,T,R
T,EY,SH,AH
D,IH,T,S
L,IH,T,R
IY,AE,D,AH
M,AH,N,EH
K,HH,OW,L
D,AH,L,D
N,T,EH,M
AA,F,AH,T
S,V,AA,L
Z,K,AA,N
V,AA,L,AH
IY,AH,W,ER
ER,EH,K,T
W,IH,L,R
N,T,AH,M
Y,AH,N,L
IH,N,HH,ER
SH,AH,N,T
M,EY,N,IH
T,AA,R,T
AH,L,S,T
N,DH,AE,T
IH,D,ER,L
G,AH,V,ER
D,D,AO,R
AH,L,S,EH
N,T,K,L
K,S,Y,EH
B,S,T,AH
N,T,F,R
T,N,AA,T
AE,T,DH,AH
NG,Z,IH,N
D,Z,AH,S
D,P,EH,N
CH,T,P,R
T,UW,P,R
AY,ER,K,AH
AH,L,T,EH
T,OW,T,AH
AE,N,Z,T
T,OW,T,AH
SH,AH,N,Z
IH,ZH,AH,N
P,OW,K,S
T,R,AE,K
AH,M,AO,R
D,IH,D,T
D,R,IY,L
T,OW,L,D
B,IH,N,T
T,HH,AE,Z
L,S,OW,AH
EH,K,AH,N
EH,P,T,AH
OW,L,D,IH
AH,L,L,IH
Z,AH,N,T
AH,M,DH,AH
IH,NG,W,IH
AH,N,D,IH
AE,T,W,IY
T,AH,N,T
IH,Z,DH,AH
DH,AH,P,R
D,EH,K,S
D,EY,L,IY
T,UW,SH,AH
D,F,EH,D
AO,R,T,AH
D,AH,D,T
NG,K,G,R
IH,TH,AW,T
HH,AW,P,R
K,ER,AH,N
AH,P,AH,Z
IH,DH,IH,T
SH,AH,L,S
CH,ER,IH,N
N,DH,IH,S
R,EY,M,IH
R,IH,N,K
D,Z,R,IY
EH,ZH,ER,D
UH,D,B,IY
AH,JH,IH,T
S,T,AH,T
AO,R,AH,T
G,R,AE,M
T,AA,R,T
AH,P,OW,D
T,B,AY,AH
HH,AE,V,T
EH,N,D,AH
AH,V,ER,M
EY,JH,D,AH
ER,D,Z,AH
AE,F,T,ER
P,AH,Z,IH
IH,SH,AH,N
P,OW,Z,D
T,AH,L,M
JH,F,AO,R
K,EY,T,ER
AA,R,K,AH
ER,CH,AH,S
IH,DH,D,AH
AO,S,AH,Z
M,AH,N,S
NG,K,AW,N
M,EY,D,IH
R,AY,S,AH
ER,F,IH,T
F,R,AH,M
S,AH,M,S
AH,L,Z,IH
N,D,IH,N
K,AH,P,EH
UW,D,W,IH
N,S,IH,N
L,AE,S,T
B,IH,L,AH
N,AH,JH,ER
AE,K,T,ER
EH,S,P,AH
S,P,EY,D
AA,K,Y,AH
Z,S,EH,D
N,T,EH,S
B,AH,L,K
AE,N,S,IH
AH,N,T,R
EH,S,OW,N
W,AO,R,D
EH,R,IY,D
ER,B,IH,D
T,P,R,AH
ER,Z,S,AH
T,IH,Z,N
UW,HH,AY,ER
R,AA,JH,EH
DH,ER,F,AH
AY,Z,D,T
M,AH,N,T
R,T,T,ER
S,EH,N,T
S,AY,N,D
AO,R,T,ER
ER,IH,N,D
AO,R,S,AH
Z,D,IH,T
T,F,AO,R
ER,R,OW,Z
AE,N,AA,T
K,T,IH,D
N,K,R,EH
AH,S,K,R
P,R,AY,S
EY,T,M,AH
T,M,AH,N
EH,NG,TH,AH
IH,SH,AH,N
L,AH,T,EH
OW,N,ER,Z
ER,N,AA,T
UH,D,B,IY
S,AH,N,T
IY,K,L,IY
SH,T,T,AH
D,IH,K,L
IY,JH,IH,K
L,B,EH,N
AH,L,S,EH
IY,M,AA,R
CH,AH,S,AH
N,HH,AW,M
P,EH,N,T
F,ER,DH,ER
HH,IY,B,IH
S,T,AY,L
Z,K,EH,M
F,AO,R,K
D,AH,T,M
R,EY,T,S
IH,N,DH,AH
T,AE,K,S
F,R,AH,M
IH,N,AH,N
T,AH,D,T
S,W,EH,N
Z,T,UW,K
AO,S,AH,Z
AH,S,T,S
IH,N,IH,S
D,D,IY,R
AA,N,T,T
T,ER,M,AH
IH,S,T,AH
AO,R,S,AH
R,EH,Z,AH
B,IY,R,IH
Y,AH,T,IH
P,AO,R,T
S,EH,N,D
AH,B,AW,T
S,AH,B,S
IH,K,AA,N
M,IY,AH,N
L,HH,OW,L
EH,V,AH,L
T,TH,R,IY
UW,Z,D,IH
T,AH,B,L
IH,SH,AH,N
IY,B,IH,Z
SH,AH,L,Z
S,T,IH,L
DH,EY,S,EH
S,S,EH,D
S,AH,N,D
P,AA,R,T
AY,V,Y,IH
T,AO,R,IY
N,D,R,AH
D,B,IY,N
Z,EH,N,T
S,T,IH,T
N,AH,L,IH
P,IH,R,IY
AH,L,R,EH
V,G,OW,L
AE,D,R,AH
N,T,IH,N
AE,T,EH,N
AH,SH,EH,R
IH,N,IH,T
DH,AE,T,IH
L,B,IY,S
AH,N,AH,L
N,W,UH,D
K,AH,T,AH
S,AH,N,D
T,HH,AE,Z
IH,JH,IH,Z
D,R,IH,M
IH,N,D,AH
AH,V,DH,AH
W,IH,L,S
DH,AH,IH,M
D,Y,UW,N
AE,T,EH,M
EH,D,IH,T
R,M,AH,L
AA,L,AH,S
B,ER,IH,N
S,IH,S,T
DH,AH,P,R
UW,K,AA,M
P,ER,M,IH
EH,N,D,IH
IY,CH,AW,T
IH,N,AH,K
AH,K,AH,M
T,IH,T,S
D,Z,AH,N
D,Z,IH,T
V,N,AY,N
M,P,AH,N
IY,M,AH,N
AH,CH,UH,R
R,AH,S,IY
N,K,R,IY
R,K,AH,T
K,S,AH,M
TH,R,IY,M
AH,N,D,AH
AO,R,AH,N
W,UH,D,L
R,N,AA,T
N,AH,R,IY
HH,IY,S,EH
L,AY,D,T
IY,V,AA,L
T,R,AE,N
AH,IH,N,T
R,IY,S,T
DH,AH,D,IY
AH,N,Z,AH
L,F,AO,R
V,DH,AH,S
AH,N,T,R
HH,OW,L,D
IY,ER,R,IY
AH,B,AO,R
S,K,R,EH
ER,S,L,ER
K,W,AY,ER
L,ER,IH,N
AH,B,AH,L
IH,N,DH,AH
P,F,R,AH
S,AH,B,S
M,D,IH,N
K,W,AO,R
HH,UW,P,R
V,AH,N,L
N,IH,N,IH
Z,AO,R,AH
K,AA,M,AH
R,JH,AH,Z
EH,D,AH,D
M,EY,S,AH
Z,AE,D,AH
AE,Z,AH,N
B,L,AH,D
AH,P,OW,Z
UH,D,EH,N
S,OW,S,AH
D,IH,N,K
R,P,L,IY
R,IY,W,IH
EH,D,IH,T
K,S,IH,N
S,IH,N,L
IH,G,AE,N
S,AH,P,L
AE,SH,AH,N
W,ER,L,D
N,IH,N,K
T,UW,IH,T
AH,N,AH,T
EY,S,AH,Z
V,R,IH,Z
AA,N,S,AH
T,R,EY,T
N,P,R,AH
N,Z,AH,N
M,L,OW,N
AH,V,AH,N
IH,R,IY,AH
L,D,ER,EH
Z,S,EH,N
IH,N,T,R
P,R,EH,Z
L,D,ER,Z
N,D,M,ER
N,JH,AH,Z
AH,N,Z,D
S,T,AA,N
DH,AH,K,ER
UW,IH,N,K
AA,R,B,IY
K,AH,N,T
AH,V,DH,AH
S,T,R,EH
N,EH,K,T
Y,AH,L,ER
T,S,T,R
N,AH,S,IH
EY,D,AE,T
N,K,R,IY
AH,S,IH,N
T,S,P,EH
D,AY,R,EH
T,F,AO,R
K,AH,N,EH
M,AH,N,T
N,T,R,IY
AH,B,AW,T
T,AH,R,IY
D,DH,AE,T
S,AH,N,D
AH,N,D,D
IH,NG,DH,AH
S,AH,P,L
AH,L,D,AH
F,AO,R,AH
OW,L,Z,D
R,IH,L,D
R,EH,Z,AH
AH,N,D,AH
M,AA,R,K
S,T,IH,Z
IH,N,V,EH
AH,Z,F,R
R,L,EH,D
EY,N,IH,N
P,L,AY,IH
S,K,R,EH
EH,T,AH,L
N,D,L,EH
K,AH,N,D
B,AE,NG,K
K,AH,N,T
EH,D,IH,T
L,D,IH,T
DH,AH,R,IY
AH,N,D,K
AE,N,P,R
N,V,EH,S
W,ER,K,IH
S,ER,V,D
R,IY,M,AH
EH,SH,AH,N
AE,T,DH,AH
N,IY,S,EH
AH,M,IY,T
EH,N,T,R
N,D,AH,D
DH,AH,K,AH
IY,EH,S,N
N,P,R,AH
S,AY,N,IH
EY,V,ER,AH
AH,B,L,AH
AE,NG,K,S
AA,R,AE,N
AH,B,S,K
R,AH,N,T
P,IY,P,AH
ER,AH,N,D
R,IY,M,L
N,D,R,IH
AO,R,AH,T
Z,AE,S,T
EH,D,DH,AH
AH,D,AE,M
V,IY,AH,S
D,F,AO,R
W,IH,DH,N
ER,D,ER,EH
OW,S,EH,D
EY,T,AH,D
IY,M,AH,N
L,B,AH,T
AH,N,D,AH
T,S,AY,D
N,V,AA,L
N,V,OY,S
K,S,ER,S
P,AH,B,L
ER,IH,NG,AH
L,AH,S,AH
T,P,AA,R
L,AH,B,K
Z,AH,N,D
UW,Z,D,T
L,AY,F,S
M,Z,IH,N
S,AH,B,AH
AH,L,D,IH
JH,IH,N,K
M,IY,T,IH
K,AE,P,AH
L,EH,K,T
N,T,IH,L
T,UW,B,IH
S,M,EY,N
N,P,AH,Z
W,AO,R,T
M,AW,N,T
V,ER,D,AH
IY,ER,SH,EH
S,K,AH,L
Y,UW,N,AH
AH,N,Z,AH
P,AO,R,T
N,JH,AH,N
JH,IH,S,T
T,UW,SH,AH
AH,T,L,IY
P,R,IH,Z
N,EH,T,L
IH,V,L,IY
S,EH,M,AH
AH,N,T,IY
B,OW,N,AH
Z,AE,N,AH
AH,V,AW,T
N,T,S,AH
D,T,UW,S
D,W,AO,R
L,L,AO,Z
UW,K,AH,T
AH,M,P,AH
W,IH,DH,T
AE,N,D,ER
EH,V,AH,L
M,IH,SH,AH
IH,N,AH,S
T,S,S,EH
AH,SH,EH,R
F,R,AH,M
AE,K,S,EH
AE,P,L,AH
AH,N,S,EH
IH,K,AH,N
S,T,AH,M
IH,T,W,IY
EH,D,IH,T
R,AH,F,ER
R,EY,D,M
NG,W,AA,Z
S,AH,P,IY
UH,R,AH,T
Y,UW,D,L
F,EH,R,R
L,IY,IH,N
ER,AH,N,T
L,N,IH,L
AH,W,AO,T
M,ER,JH,ER
N,IY,EH,S
T,R,AE,K
S,IH,N,IH
DH,AH,P,R
Z,W,AH,N
K,T,AH,D
NG,F,R,AH
L,OW,Z,D
Z,IH,K,S
D,AH,S,T
Z,IH,NG,M
N,OW,S,AH
OW,S,AO,R
AE,K,S,EH
V,IY,EH,S
K,AH,N,D
R,HH,EH,D
AW,N,S,T
AE,K,S,AH
W,IH,L,R
UW,AH,N,T
N,T,AH,N
F,AO,R,T
S,ER,T,AH
AH,N,D,M
DH,AE,T,IH
N,DH,EH,R
Y,IH,R,N
AH,N,AE,N
Z,IH,N,D
DH,AH,P,AH
T,DH,IY,Z
AH,M,EY,T
UW,K,AA,N
IH,R,IY,Z
N,Z,AE,T
T,L,IY,IH
AH,M,IH,T
T,S,IH,N
P,EH,K,T
IY,EY,T,ER
T,AH,W,IY
AH,N,D,M
AE,T,AA,N
S,M,OW,S
D,IH,P,L
R,S,AH,Z
AO,R,T,S
ER,D,DH,AH
K,AH,T,IH
ER,V,EH,N
IH,T,W,IY
