parents,has+AF8-nurs,form,children,housing,finance,social,health,class
usual,very+AF8-crit,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,complete,more,critical,inconv,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,complete,more,critical,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,complete,more,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,complete,more,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,complete,more,critical,inconv,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,convenient,convenient,nonprob,recommended,priority
usual,very+AF8-crit,incomplete,+AF8-1,convenient,convenient,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,convenient,convenient,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,convenient,convenient,slightly+AF8-prob,recommended,priority
usual,very+AF8-crit,incomplete,+AF8-1,convenient,convenient,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,convenient,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,convenient,convenient,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,convenient,convenient,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,convenient,convenient,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,convenient,inconv,nonprob,recommended,priority
usual,very+AF8-crit,incomplete,+AF8-1,convenient,inconv,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,convenient,inconv,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,convenient,inconv,slightly+AF8-prob,recommended,priority
usual,very+AF8-crit,incomplete,+AF8-1,convenient,inconv,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,convenient,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,convenient,inconv,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,convenient,inconv,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,convenient,inconv,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,convenient,nonprob,recommended,priority
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,convenient,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,convenient,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,convenient,slightly+AF8-prob,recommended,priority
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,convenient,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,convenient,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,convenient,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,convenient,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,inconv,nonprob,recommended,priority
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,inconv,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,inconv,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,inconv,slightly+AF8-prob,recommended,priority
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,inconv,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,inconv,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,inconv,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,less+AF8-conv,inconv,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,critical,convenient,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,critical,convenient,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,critical,convenient,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,critical,convenient,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,critical,convenient,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,critical,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,critical,convenient,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,critical,convenient,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,critical,convenient,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,critical,inconv,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,critical,inconv,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,critical,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-1,critical,inconv,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,critical,inconv,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-1,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,convenient,convenient,nonprob,recommended,priority
usual,very+AF8-crit,incomplete,+AF8-2,convenient,convenient,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,convenient,convenient,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,convenient,convenient,slightly+AF8-prob,recommended,priority
usual,very+AF8-crit,incomplete,+AF8-2,convenient,convenient,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,convenient,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,convenient,convenient,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,convenient,convenient,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,convenient,convenient,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,convenient,inconv,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,convenient,inconv,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,convenient,inconv,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,convenient,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,convenient,inconv,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,convenient,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,convenient,inconv,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,convenient,inconv,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,convenient,inconv,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,convenient,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,convenient,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,convenient,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,convenient,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,convenient,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,convenient,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,convenient,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,convenient,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,inconv,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,inconv,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,inconv,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,inconv,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,inconv,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,inconv,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,less+AF8-conv,inconv,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,critical,convenient,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,critical,convenient,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,critical,convenient,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,critical,convenient,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,critical,convenient,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,critical,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,critical,convenient,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,critical,convenient,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,critical,convenient,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,critical,inconv,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,critical,inconv,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,critical,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-2,critical,inconv,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,critical,inconv,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-2,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,convenient,convenient,nonprob,recommended,priority
usual,very+AF8-crit,incomplete,+AF8-3,convenient,convenient,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,convenient,convenient,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,convenient,convenient,slightly+AF8-prob,recommended,priority
usual,very+AF8-crit,incomplete,+AF8-3,convenient,convenient,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,convenient,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,convenient,convenient,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,convenient,convenient,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,convenient,convenient,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,convenient,inconv,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,convenient,inconv,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,convenient,inconv,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,convenient,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,convenient,inconv,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,convenient,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,convenient,inconv,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,convenient,inconv,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,convenient,inconv,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,convenient,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,convenient,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,convenient,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,convenient,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,convenient,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,convenient,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,convenient,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,convenient,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,inconv,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,inconv,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,inconv,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,inconv,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,inconv,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,inconv,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,less+AF8-conv,inconv,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,critical,convenient,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,critical,convenient,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,critical,convenient,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,critical,convenient,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,critical,convenient,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,critical,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,critical,convenient,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,critical,convenient,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,critical,convenient,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,critical,inconv,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,critical,inconv,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,critical,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,+AF8-3,critical,inconv,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,critical,inconv,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,+AF8-3,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,more,convenient,convenient,nonprob,recommended,priority
usual,very+AF8-crit,incomplete,more,convenient,convenient,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,more,convenient,convenient,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,more,convenient,convenient,slightly+AF8-prob,recommended,priority
usual,very+AF8-crit,incomplete,more,convenient,convenient,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,more,convenient,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,more,convenient,convenient,problematic,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,more,convenient,convenient,problematic,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,more,convenient,convenient,problematic,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,more,convenient,inconv,nonprob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,more,convenient,inconv,nonprob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,more,convenient,inconv,nonprob,not+AF8-recom,not+AF8-recom
usual,very+AF8-crit,incomplete,more,convenient,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
usual,very+AF8-crit,incomplete,more,convenient,inconv,slightly+AF8-prob,priority,spec+AF8-prior
usual,very+AF8-crit,incomplete,more,convenient,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
