a_0,a_1,a_2,class
K,S,IY,N
Z,AO,F,ER
AA,K,AE,T
M,AA,R,K
UW,Z,D,IH
D,AH,DH,ER
ER,Y,UW,Z
T,R,IY,Z
M,P,AH,N
DH,AE,T,T
L,EH,K,S
AA,Z,M,EH
EH,S,SH,EH
D,IH,T,IH
AO,R,DH,AH
IH,R,AA,R
AH,M,P,L
P,AW,N,D
AH,N,S,IH
T,EY,T,L
AE,V,EH,N
P,R,IH,N
EY,SH,AH,N
IY,ER,D,IH
T,UW,S,EH
AH,CH,EY,N
NG,Z,V,IY
IY,D,IY,L
AE,SH,D,IY
IH,NG,T,EH
L,IH,T,IY
R,AE,Z,AH
L,EH,K,T
N,AH,L,T
V,IY,EH,S
S,HH,IY,R
W,IH,L,N
L,Y,AH,N
AH,L,K,AH
N,D,AE,Z
IY,S,AH,N
S,T,R,EH
S,L,IY,R
F,AO,R,K
AO,R,IH,N
IH,T,W,IY
S,AH,K,S
N,Z,IH,K
B,L,AA,K
OW,Z,AH,L
R,JH,AH,Z
AH,V,DH,AH
M,AH,B,AH
NG,DH,OW,Z
B,EY,S,T
N,DH,AH,T
AH,T,W,IY
AH,N,IY,S
DH,AH,K,AH
F,AO,R,AH
Y,IH,R,EH
T,ER,Z,AH
L,T,UW,S
D,SH,AO,R
AO,R,Y,IH
AH,K,AH,N
S,T,IH,D
F,AO,R,K
T,IH,T,S
S,EH,D,IH
IH,K,S,T
T,S,P,AH
T,ER,S,AH
D,EY,T,AH
B,OW,N,AH
N,D,IH,N
N,AH,JH,ER
K,L,OW,N
AH,S,T,ER
AH,S,AH,S
SH,AH,N,IH
P,R,AH,D
Z,K,AH,S
D,IH,K,L
V,IH,ZH,AH
IH,Z,AY,N
S,T,ER,Z
Z,T,UW,K
T,UW,K,AH
S,AH,N,D
V,IY,EH,S
S,AH,P,L
G,K,AW,N
Z,ER,V,Z
K,T,AH,D
R,IY,W,IH
W,AY,ER,D
HH,IY,D,IH
AH,N,D,S
W,ER,IH,K
ER,B,AE,R
SH,AH,N,T
Y,IH,R,K
AH,L,CH,ER
AH,B,AA,R
W,EH,N,EH
F,L,OW,D
AA,Z,D,R
S,OW,L,D
AH,N,D,ER
V,ER,DH,AH
T,K,AH,N
AH,N,S,EH
N,AA,N,IH
AA,Z,P,R
Y,IH,R,Z
IH,G,Y,ER
V,IY,EH,S
S,ER,T,AH
IH,K,W,AH
IH,NG,SH,EH
Z,DH,AE,T
AH,N,IY,S
Y,UW,AH,L
IH,L,EH,K
Y,AH,T,AH
P,AO,N,AH
K,AA,M,AH
R,B,IY,IH
IH,NG,P,R
Z,IH,K,S
S,T,R,IH
IH,L,B,IY
K,AH,L,N
B,S,IH,D
Z,IH,T,S
R,AH,S,IY
D,HH,IY,AH
AH,G,R,IY
N,AH,T,IH
S,T,Y,IH
L,T,UW,IH
AH,S,T,AH
NG,K,UH,D
L,AE,S,T
IH,ZH,AH,N
P,AA,R,T
P,L,AE,N
T,V,IY,T
AY,IH,N,K
SH,AH,N,K
UH,D,B,IY
TH,UW,Z,IY
N,F,AH,D
S,T,AA,K
AA,R,T,AH
EY,SH,AH,N
AH,IH,N,D
T,S,DH,AH
AA,Z,S,T
T,IH,NG,IH
D,ER,AH,L
D,ER,N,IH
AH,N,EH,K
D,IY,IH,T
AH,K,AA,S
D,DH,AE,T
Z,AH,N,D
AH,K,AH,L
AE,K,T,AH
R,AH,N,D
IH,D,DH,IH
UH,L,D,T
IH,NG,DH,AH
AH,K,ER,AH
P,T,K,AH
AH,N,T,R
ER,EY,T,AH
T,IH,D,D
AH,N,F,AH
IH,S,K,AH
R,AY,T,ER
SH,AO,R,T
D,EH,T,IH
B,AE,R,AH
R,AH,L,Z
AW,N,T,IH
P,R,AH,D
B,AY,DH,AH
G,R,OW,N
CH,AH,K,L
EY,SH,OW,D
AO,R,AH,T
B,AH,L,T
W,AH,Z,IH
P,R,AY,ER
P,AH,N,IY
IY,S,AY,T
R,IH,Z,AH
AE,Z,AE,N
V,ER,M,AH
R,AY,Z,IH
S,K,K,AH
IH,T,S,T
B,AY,DH,AH
AH,B,AW,T
UW,EH,F,ER
IY,JH,AH,N
M,P,AH,N
R,IY,P,R
D,DH,IH,S
DH,AE,T,D
R,AH,N,D
HH,OW,L,D
T,IH,D,IH
R,AA,F,AH
SH,IH,L,IH
D,IH,V,IH
AE,T,IH,T
D,L,AA,R
W,IH,L,S
P,OW,N,EH
AA,N,W,EH
AH,M,AH,N
S,T,R,IH
JH,AH,W,AH
AH,W,AH,L
N,IH,NG,AH
AO,R,T,AH
AH,N,D,K
AA,L,AH,T
HH,EH,JH,ER
R,EY,D,IH
R,D,IH,D
AH,S,EY,L
AH,F,EY,IH
AH,M,DH,AH
L,UW,D,Z
T,S,K,R
IH,L,DH,IH
IH,SH,AH,L
P,T,IH,D
T,R,AE,T
D,IH,S,IH
ER,S,AE,T
IH,N,D,AH
R,AY,V,K
L,OW,Z,D
AE,K,SH,AH
AA,R,T,N
R,T,M,AH
EH,D,IH,T
AH,S,AH,Z
M,AH,N,T
N,AW,N,S
AA,R,K,AH
R,Z,IH,N
P,L,IY,D
EY,AH,D,IH
AH,K,SH,AH
V,AW,ER,T
Z,EH,N,T
AH,CH,AA,R
AE,K,W,AH
P,AA,L,AH
IY,AH,L,AH
AH,B,AW,T
SH,AH,N,Z
D,DH,AE,T
R,M,ER,L
Z,V,ER,S
IH,NG,B,EH
N,T,W,IY
AH,M,Z,L
UW,DH,AE,T
AH,D,AE,S
N,D,M,AH
CH,AH,S,T
Y,IH,R,AH
R,D,EH,T
R,AY,S,AH
K,T,S,AH
OW,L,AH,N
T,AY,T,AH
SH,AH,N,S
IH,NG,D,EH
IH,L,IH,T
Z,AH,N,D
AH,V,AY,N
P,AH,T,AH
S,N,UW,IH
T,M,AO,R
V,AH,T,EH
N,T,AH,N
ER,AH,N,D
UW,EH,R,IY
F,AH,S,ER
L,AW,IH,T
AH,N,D,IH
P,AH,N,IY
S,P,R,AH
M,P,IY,T
P,SH,AH,N
K,IH,Z,IH
AH,M,IY,T
ER,Z,IY,S
R,IY,JH,AH
N,T,S,T
M,ER,JH,D
EH,K,S,EH
AH,L,S,EH
G,AH,V,ER
IH,N,V,EH
F,IH,S,K
AH,D,EH,N
UW,HH,OW,L
IY,IH,NG,IH
D,W,IH,L
AH,L,Z,S
AH,N,IY,AH
N,Y,AH,N
ER,P,R,EH
L,IY,D,ER
L,IH,T,S
K,T,S,D
T,W,IH,L
IH,L,B,IY
Y,UW,T,AH
AH,AH,N,D
UW,F,IH,L
T,UW,S,AH
V,DH,AH,AH
S,OW,SH,AH
L,AH,S,T
M,AH,N,T
ER,L,IY,ER
AY,V,AH,T
AO,R,TH,K
EH,K,S,T
EY,N,JH,R
IH,L,Y,AH
P,R,AY,S
ER,SH,AH,L
K,R,IY,S
V,ER,DH,AH
Y,IH,R,Z
IY,OW,N,ER
D,P,R,IH
S,T,AH,T
EH,G,AH,T
S,P,AO,R
D,IH,T,S
B,S,IH,D
EH,N,T,ER
V,G,UH,D
S,EH,K,T
K,AW,N,T
IH,N,DH,AH
B,AE,NG,K
AO,R,AH,N
N,D,AE,K
S,T,M,AH
S,AH,Z,IH
EY,SH,AH,N
S,Y,IH,R
N,AH,F,IH
OW,Z,AE,T
IH,T,AH,K
R,AH,V,IH
B,S,T,AH
AE,T,DH,AH
OW,V,ER,S
T,R,AH,K
R,T,ER,Z
IY,D,IH,N
IH,NG,G,AH
AE,N,D,R
S,IH,S,T
AA,R,T,R
B,AE,NG,K
S,EH,D,IH
AH,N,T,IY
M,AY,N,IH
L,EH,R,K
T,T,UW,AH
M,P,L,IY
N,D,ER,Z
DH,AH,TH,R
N,F,AE,T
AH,Z,AH,N
T,AE,B,L
ER,S,IH,N
V,ER,M,AH
T,AO,R,IY
T,ER,V,EH
AO,R,T,IH
K,S,P,R
IH,N,DH,AH
Z,T,AE,K
AH,T,S,AH
T,UW,EH,K
DH,AH,M,IH
M,EY,K,ER
L,EH,N,D
EH,D,DH,AH
IH,L,Y,AH
AH,F,AE,K
JH,D,F,R
F,L,EH,K
N,D,W,IH
T,Y,UW,R
AH,N,Z,AH
N,T,S,T
P,R,EH,Z
P,IY,P,AH
M,AH,N,T
SH,L,IY,AH
EH,R,DH,AH
S,IY,Z,D
D,EH,K,S
D,SH,AO,R
R,IY,R,IH
IH,L,Y,AH
UW,IH,N,K
F,T,ER,T
DH,AH,IH,K
R,S,AH,Z
AE,NG,K,S
K,IH,NG,S
S,ER,L,IY
N,Z,AH,L
B,AE,NG,K
F,AY,D,IH
T,R,AH,K
IH,S,T,S
M,AA,R,K
T,N,AA,T
JH,AH,S,T
AY,S,P,R
M,M,AE,N
AH,T,EH,K
AE,NG,K,S
R,T,ER,D
AH,L,OW,N
AH,N,T,R
AH,M,R,IY
N,EH,K,S
V,AH,V,AH
G,R,OW,IH
IY,Z,IH,N
R,AE,N,D
D,AE,Z,D
Y,AH,T,IY
M,P,L,IY
P,EH,R,D
D,DH,AH,K
IY,K,HH,IY
N,AY,T,T
JH,EH,T,S
EH,R,Z,IH
T,T,UW,D
AA,F,AH,T
EH,D,AH,T
DH,ER,K,AH
D,IH,D,T
AH,B,S,AH
T,IH,N,K
T,AH,D,IY
IY,F,AW,N
L,EY,SH,AH
IH,N,ER,L
UW,F,L,EH
K,L,UW,D
AH,F,ER,D
T,AY,M,T
M,B,ER,Z
B,AH,F,ER
M,AA,R,K
R,ER,L,IY
AH,N,S,IH
Z,AW,T,R
K,W,AH,T
SH,AH,N,T
IY,D,IH,K
CH,UH,R,IH
V,ER,DH,AH
L,IH,M,AH
D,P,OY,N
W,AH,N,Z
AH,S,T,IH
B,AY,K,AH
AH,N,T,R
G,Z,EH,K
F,ER,M,Z
K,AH,S,T
K,T,IH,D
T,W,UH,D
AH,M,DH,AH
P,R,AA,K
AY,M,IH,N
P,AO,R,T
L,AH,T,IY
D,AH,N,D
S,IY,D,Z
T,AH,V,AH
N,D,F,AH
S,AH,Z,AH
AO,R,S,EH
T,IH,Z,D
N,IH,NG,S
HH,AE,Z,N
AH,M,IY,T
AH,B,IH,L
L,Y,AH,N
L,UW,T,AH
S,T,AA,K
UW,N,AE,Z
AY,T,S,AH
ER,AH,N,S
S,AA,F,T
P,IH,N,R
K,EY,SH,AH
W,IH,DH,AH
ER,Z,AH,N
DH,AH,D,IY
R,AY,S,T
S,T,AA,K
UH,R,AH,L
K,AA,F,IY
AE,B,IH,K
T,AH,M,Z
D,EY,SH,AH
D,IH,D,T
IH,D,HH,IY
P,R,EH,D
Z,EH,N,T
P,AH,L,AH
S,T,IH,N
N,T,ER,N
AH,JH,AH,S
N,D,DH,EH
EH,P,R,AH
D,AH,S,T
L,AE,B,ER
V,D,F,R
ER,TH,R,IY
P,AA,R,T
P,Y,UW,T
N,D,ER,Z
D,V,AY,S
D,AE,N,IH
AH,L,P,AH
D,W,AA,Z
L,D,AA,N
OY,N,T,S
R,OW,TH,AH
IH,G,Z,EH
S,F,AO,R
ER,JH,ER,AH
L,OW,D,AH
V,IY,EH,S
AA,F,AH,T
L,Z,AO,R
AE,K,T,IH
M,EY,K,AH
EH,F,AH,S
D,T,UW,D
K,AO,F,ER
T,AA,K,AH
IY,D,W,IH
T,B,IH,T
IY,AH,D,AH
F,AO,R,K
AE,Z,DH,AH
K,AE,P,AH
AH,N,S,IY
R,JH,AH,N
D,OW,V,ER
V,Y,UW,R
B,AE,K,S
M,P,T,S
S,S,EH,D
G,IH,V,Z
S,EH,D,IH
T,K,UH,D
AH,V,DH,AH
DH,AH,SH,EH
L,IY,IH,N
K,AE,P,AH
NG,F,AO,R
M,Z,B,IH
B,AH,B,L
F,AH,N,D
T,Y,IH,R
IH,S,Y,IH
D,IH,T,K
K,AA,M,AH
AH,V,DH,AH
D,DH,AE,T
D,IH,NG,IH
AH,N,D,R
S,UW,T,IH
S,EH,T,S
T,EY,N,IH
IH,N,DH,AH
P,L,AE,S
D,Z,IH,N
P,R,AY,S
L,AY,T,T
R,S,K,EH
Z,AO,L,S
S,AA,P,ER
EY,D,IH,N
IH,D,EH,N
W,AH,N,R
DH,AH,B,IH
D,IY,OW,N
DH,AH,G,AH
D,AH,N,S
Z,D,ER,EH
AE,D,B,IH
R,IY,EY,T
AH,T,AH,L
IY,W,AH,N
T,IH,D,T
T,HH,AE,Z
S,T,IH,D
UW,AH,B,AH
M,EY,K,AH
W,EH,S,T
D,R,EY,T
D,HH,OW,L
T,R,IH,K
HH,IY,R,AH
R,EH,Z,IH
AA,N,DH,AH
M,EY,N,S
M,AE,D,S
IH,NG,IH,N
T,R,EY,D
IY,B,IH,K
D,R,EH,S
Z,AH,B,AH
IY,IH,F,AH
AH,N,AH,L
R,IH,T,AH
M,D,IH,T
P,AO,R,T
K,AA,M,AH
EH,K,Y,AH
R,IY,M,AH
M,EY,SH,AH
ER,Z,IH,Z
L,EY,D,S
M,P,AH,N
D,L,EH,D
T,HH,AE,Z
IH,NG,AE,N
OW,S,AE,T
D,ER,DH,AH
AO,S,P,IH
IY,Z,AA,R
V,AY,Z,D
B,IY,AE,N
T,AH,N,Z
AH,N,UW,AH
S,OW,L,IY
IH,DH,IH,N
IH,DH,DH,AH
B,IH,N,T
N,T,L,IY
AH,P,IH,R
AE,T,D,AH
NG,F,AO,R
R,HH,AY,ER
T,S,AE,T
AH,Z,AH,S
AY,M,AH,T
IH,M,EY,N
IH,T,IY,AH
AH,L,AH,S
N,T,AH,N
T,F,AO,R
T,IY,Z,S
K,SH,AH,N
K,R,IY,S
L,AH,N,T
EH,Z,AH,N
N,EH,K,S
AE,T,HH,IY
IH,N,R,IY
AE,V,G,R
W,UH,D,IH
AH,D,Z,IH
UW,IH,K,S
IY,P,AO,R
P,AO,R,T
AO,R,AE,N
AE,N,Z,T
R,AH,N,S
K,AH,M,IH
EY,Z,DH,IH
Z,AH,N,D
R,P,S,EH
AH,SH,EH,R
R,AH,T,IY
T,M,EY,D
AH,N,S,IH
S,F,AO,R
R,IY,M,AH
T,W,IY,N
S,EH,F,ER
R,IH,L,IY
AH,N,AW,N
AW,N,S,T
T,S,AW,T
L,S,AY,Z
D,IY,AA,N
AY,L,DH,AH
V,IH,NG,AH
JH,EH,K,T
M,P,R,AH
K,SH,AH,N
EH,R,AA,R
P,AH,Z,IH
HH,AE,Z,IH
S,D,AA,K
AH,D,D,R
IY,Y,UW,Z
S,EH,D,IH
HH,AE,Z,N
HH,IY,D,AH
L,B,IY,S
F,EH,D,ER
D,L,EY,T
N,V,EH,S
F,AE,K,T
EY,JH,ER,S
IY,S,EH,D
AE,N,Z,T
V,AH,L,Z
L,M,AA,R
AH,N,IH,N
D,IH,NG,AH
UH,L,D,T
AH,N,S,T
AH,M,EH,S
Z,W,UH,D
P,EH,N,D
R,AH,B,AH
T,IH,F,IH
T,ER,M,AH
D,EH,N,D
R,IY,V,IY
D,B,IY,R
L,S,OW,S
R,IH,Z,EH
T,HH,AE,Z
Y,UW,W,IH
P,AH,T,AH
S,M,AH,N
L,EY,T,IH
N,JH,K,AH
EH,F,ER,AH
IH,T,S,IH
L,AE,N,T
HH,UW,IH,Z
L,IY,D,ER
L,L,OW,N
R,IY,S,AH
OW,K,ER,Z
K,AH,N,AH
L,AY,N,IH
N,T,AH,D
ER,W,AH,N
AH,R,IH,L
AH,M,IH,T
T,IH,Z,S
AH,K,AA,N
EY,D,IH,T
UW,Z,F,AH
T,IH,D,S
T,IY,Z,AH
AE,K,S,EH
L,W,EH,N
W,OW,T,AH
N,IH,N,IH
S,R,IH,Z
N,T,ER,AH
IH,NG,G,R
T,ER,Z,T
B,IY,K,AH
UW,AA,P,ER
L,L,OW,N
AA,N,DH,AH
L,Y,AH,N
ER,V,Z,IH
AW,N,T,IH
W,ER,L,D
P,R,AH,D
K,AE,P,AH
AE,T,DH,AH
IY,OW,AO,R
EY,SH,AH,N
T,S,IH,T
N,AH,L,Z
K,AA,N,T
AA,F,AH,T
R,AH,S,T
AE,T,DH,IH
L,EY,T,ER
P,R,AA,D
Y,ER,S,AH
K,AA,S,T
R,AY,K,N
IH,P,M,AH
UW,D,IH,T
IY,EH,S,L
T,AE,N,D
T,UW,D,IH
W,IY,K,T
AH,F,AY,L
N,S,P,EH
AH,AH,F,IH
UW,IH,K,S
IH,D,DH,AH
V,AH,L,Z
S,AO,R,S
R,IY,L,IH
AE,Z,IH,N
B,AY,L,EH
AY,K,L,IY
IH,JH,IH,Z
Z,S,IH,N
G,EY,SH,AH
T,AO,R,IY
M,P,AW,ER
AA,N,IH,T
Y,UW,N,AH
IH,N,T,EH
AH,K,AO,R
K,AO,R,D
Z,R,AE,T
L,OW,S,IY
SH,AH,L,Z
AH,N,S,IY
B,IH,N,R
CH,IH,NG,AH
AH,M,B,ER
N,T,R,IY
OW,AW,T,AH
S,DH,AE,T
D,G,EY,N
EH,L,P,R
AH,L,AE,D
AA,T,OW,N
T,W,IY,K
V,F,AE,S
IH,N,AE,N
R,UW,P,IH
T,IH,D,AH
ER,W,AA,Z
Y,UW,CH,ER
AH,DH,ER,S
N,D,AH,D
K,ER,AH,N
P,AO,R,T
IY,AH,L,D
D,K,R,EH
D,IH,SH,AH
B,AH,L,T
AE,T,AH,T
D,IH,F,EH
N,IY,IH,N
AH,P,OW,Z
EY,N,Z,AH
IY,EY,SH,AH
V,DH,AH,S
AH,N,AH,L
AA,N,S,T
AH,V,AY,Z
V,AH,TH,ER
T,W,AA,Z
IH,N,IH,S
ER,M,AH,N
K,R,IH,T
IH,N,D,AH
AH,Y,IH,R
AH,N,AH,L
K,AH,N,T
AE,T,DH,AH
EH,T,B,IH
AH,P,AE,K
M,AE,T,IH
B,AY,DH,AH
IH,D,IH,K
T,AA,R,T
IY,T,DH,AH
IY,Z,IY,T
AH,N,V,IY
N,DH,AH,K
JH,ER,TH,R
IY,Z,AH,N
K,AO,SH,AH
R,M,AH,L
AH,N,AE,N
AY,M,OW,S
EH,D,S,AH
EH,D,HH,IY
R,M,AH,N
AH,W,ER,L
S,AH,Z,S
AE,N,D,T
K,AH,V,ER
D,IH,F,AH
IY,R,IH,Z
AH,D,AH,K
S,T,AA,R
R,T,P,R
AO,R,R,IH
V,N,OW,D
EH,D,IH,T
T,UW,V,ER
R,AY,S,K
P,AW,ER,D
P,AE,N,D
AA,P,SH,AH
P,L,AE,N
T,K,AH,N
HH,IY,S,EH
P,AH,L,D
T,IH,D,T
EY,T,IH,D
K,AE,L,K
AE,N,Z,T
AA,R,T,IH
P,ER,CH,AH
AH,V,IH,N
W,IY,AA,R
AE,M,IH,Z
AA,N,D,Z
IH,NG,P,R
IH,N,K,AH
V,ER,M,AH
AH,R,IH,Z
P,R,AY,S
AH,V,AH,T
AE,D,AW,T
F,AH,N,D
IH,NG,F,AH
W,ER,B,IH
M,D,AE,T
AE,NG,K,D
DH,ER,D,EH
L,AE,T,ER
N,T,R,IH
N,DH,AH,L
AH,M,M,IH
T,UW,TH,ER
K,IH,L,D
K,AH,F,IH
T,S,W,IH
IH,N,D,AH
D,F,AO,R
N,Z,IH,N
T,EY,K,S
D,SH,EH,R
T,UW,DH,AH
IY,Z,AH,N
N,D,AH,S
SH,IY,N,ER
DH,AE,T,AH
L,AH,B,AH
S,IY,AH,D
AH,N,Z,AH
IH,T,AH,K
P,AA,N,D
EH,D,ER,AH
N,AH,M,EH
IY,IH,N,K
AH,D,EY,T
D,EY,L,IY
IH,L,IH,T
UW,B,IY,K
M,P,L,IY
ER,V,AY,S
EH,R,M,AH
EH,F,ER,AH
EH,K,T,IH
IH,K,L,IH
R,D,W,IH
AH,N,S,EH
DH,AH,P,R
IH,K,AH,L
L,M,AH,N
ER,Z,S,EH
IH,T,S,EH
AH,Z,IH,N
IH,G,ER,D
R,T,T,AH
R,IY,V,IH
AE,N,IH,N
B,JH,EH,K
D,F,AO,R
DH,AH,T,R
EY,M,AH,N
S,F,AO,R
P,R,IH,N
UW,R,EH,K
K,W,EH,S
T,R,AH,S
UW,T,IH,L
T,T,AH,N
IH,N,K,L
AH,P,OW,Z
EH,D,AH,T
S,F,AE,K
T,AH,D,D
K,L,UW,D
Z,M,AH,K
AH,B,AH,L
OW,T,S,AH
NG,AH,D,IH
ER,AH,G,EH
AH,AH,G,R
V,OW,T,IH
AO,NG,ER,AH
N,SH,AH,L
Y,UH,R,AH
F,AH,S,AH
AH,N,TH,S
AH,IH,F,EH
JH,F,R,IY
W,ER,K,ER
B,AH,JH,IH
AH,S,AH,T
L,OW,ER,K
M,P,AO,R
AH,K,CH,ER
L,OW,T,IH
AH,P,M,AH
IH,D,D,AH
S,T,AE,T
N,AH,T,EH
S,L,IY,D
IY,P,R,AH
AH,L,T,S
N,D,S,AH
CH,AH,S,AH
EY,SH,AH,N
Y,AH,L,AH
B,AA,N,D
B,AO,R,D
T,AY,T,AH
AH,V,AE,N
Z,N,AA,T
N,T,R,AH
Z,AH,N,D
SH,AH,N,AH
N,S,T,IH
AH,N,Z,AH
D,AH,D,IH
OW,S,EH,D
AH,L,P,AH
T,S,K,ER
AA,M,AH,N
AY,D,DH,AH
UW,EY,T,IH
T,IH,NG,R
F,IH,SH,AH
N,V,EH,S
V,DH,AH,N
AO,F,ER,IH
IH,K,M,AH
L,AE,S,T
S,IH,T,AH
AO,R,AH,N
L,AH,S,S
ER,Z,AA,R
P,L,AH,S
EH,D,HH,IY
AH,T,IY,AH
B,IH,L,D
AH,G,OW,EH
R,AH,AO,R
K,OW,CH,EH
Y,IH,R,Z
EY,IH,K,S
N,D,P,R
AH,B,AE,R
AH,K,EY,S
DH,AE,T,K
T,IH,V,AH
NG,AH,T,ER
K,S,CH,ER
UH,D,AO,L
AA,R,JH,D
IH,S,T,AH
ER,F,AO,R
K,DH,AH,K
IH,Z,EH,N
AH,L,IH,S
AH,S,AE,Z
R,EY,Z,D
AY,L,D,IH
S,D,EY,Z
P,SH,AH,N
B,IH,L,AH
DH,AH,R,IY
AH,T,AH,L
ER,D,S,T
W,IH,DH,IH
EY,T,IH,D
IH,F,EH,K
SH,AH,L,Z
S,EY,IH,Z
UH,D,S,AH
IH,L,Y,AH
HH,AE,V,R
L,D,K,AH
AA,Z,AA,N
EH,M,F,AH
D,AH,T,AH
V,IH,N,K
AH,M,P,EH
T,AH,N,T
N,IH,F,IH
Z,AH,V,K
P,EY,M,AH
N,IY,G,R
L,AY,T,L
P,OW,K,S
AY,N,W,IH
B,IH,L,AH
Z,IH,NG,K
S,F,AO,R
AH,G,R,IY
Z,AH,DH,ER
AH,JH,OY,N
S,T,B,IH
AH,M,DH,AH
UW,IH,N,IH
R,IY,IH,N
IH,NG,S,T
N,W,IY,K
AH,N,AA,N
N,K,ER,IH
NG,DH,IH,S
S,T,AA,N
AA,Z,P,R
M,ER,JH,AH
B,IY,S,T
D,DH,AH,R
F,ER,S,T
IH,SH,UW,D
S,T,ER,D
T,IH,NG,AH
K,S,T,S
T,UW,P,ER
AH,N,EH,K
T,ER,Z,T
D,AE,T,AH
G,AH,V,ER
N,T,S,AH
AH,N,AH,N
S,T,DH,IH
N,DH,AH,T
T,AH,B,AH
S,ER,T,AH
M,AE,G,AH
G,AH,Z,IY
L,D,AY,R
IH,NG,DH,AH
S,DH,AE,T
M,AH,L,T
D,Z,IH,N
L,M,AA,R
D,DH,AE,T
T,AA,K,R
D,HH,AE,N
DH,AH,P,R
AH,F,IH,L
AH,N,IY,EH
AA,Z,IH,T
L,Y,AH,N
AH,N,D,IH
AH,D,AH,K
D,T,UW,S
EH,CH,UW,AH
ER,T,IY,AH
D,IY,D,N
P,Y,UW,T
N,T,R,AH
IH,DH,M,IH
V,D,IH,N
Z,F,R,AH
K,AH,N,S
L,IH,S,T
N,OW,IH,N
Z,AH,V,K
AO,R,AH,N
T,IH,NG,L
P,R,AE,K
AH,Z,AA,R
AH,B,S,K
AH,N,T,K
T,AO,K,S
K,AE,SH,AH
S,ER,V,D
AH,N,AE,N
AA,N,F,ER
EH,G,Y,AH
UW,CH,EY,N
IH,NG,P,R
AA,F,IH,T
Z,AH,D,EH
N,IH,NG,AH
T,S,AA,L
UW,S,T,AH
T,IH,L,T
T,IH,N,T
L,EY,IH,N
IY,S,EH,D
K,T,AH,D
R,EH,N,D
N,T,IH,N
AH,N,IY,R
T,IH,T,S
UH,D,S,AH
W,OW,T,AH
AY,S,CH,EH
L,ER,S,AH
AA,B,L,AH
AE,D,K,AH
K,AH,M,AH
W,AA,Z,N
EH,G,AH,T
EH,T,AH,L
D,DH,AE,T
AO,NG,IH,N
T,T,UW,S
OW,K,ER,IH
K,AH,T,S
Z,IH,T,AH
AH,P,OW,Z
AA,N,S,AH
Z,K,AH,N
S,IY,D,Z
Z,F,R,AH
AH,S,T,R
S,K,L,AH
AH,S,T,R
S,T,F,IH
W,EY,JH,IH
K,SH,EH,R
AA,R,S,K
IH,NG,IH,N
S,P,OW,K
EH,N,D,AH
K,ER,AH,N
R,EY,N,K
M,P,AH,L
Z,AH,N,Z
N,M,OY,S
EH,R,F,ER
K,AH,L,D
AH,L,AW,IH
T,S,IH,N
EY,Z,D,IH
AH,AE,K,T
N,AH,N,AH
W,IH,DH,R
N,V,EH,S
JH,AH,S,L
S,EH,D,IH
Z,L,EH,D
IH,NG,IH,Z
AY,S,AH,S
UW,S,EH,R
T,S,T,R
D,B,IY,K
T,B,OW,N
EH,N,D,T
T,IY,P,R
M,Z,F,R
IY,HH,EH,L
IH,L,B,IY
T,AH,N,S
IH,L,EY,T
AH,M,AW,N
D,IH,F,EH
S,S,UW,T
D,DH,EY,IH
HH,EH,V,IY
P,L,EH,D
AH,L,IY,T
IY,P,EY,AH
T,AH,N,D
Z,N,AH,S
OW,L,D,ER
V,IY,EH,S
N,W,UH,D
R,EH,S,IH
F,AO,R,K
S,S,EH,D
K,AA,S,T
IY,K,AW,N
K,AO,L,Z
SH,AH,N,ER
W,AH,T,IY
S,T,K,R
AY,S,S,AH
AH,T,S,S
P,OW,Z,IH
P,AE,K,T
V,IY,EH,S
D,M,IY,T
EY,T,W,AH
R,DH,EY,IH
W,EY,JH,R
AH,G,R,IY
T,K,AH,T
IH,K,AH,N
M,EY,JH,ER
M,P,AH,N
SH,D,IH,S
EY,D,IH,T
IY,Z,D,IY
R,AH,T,IY
S,T,AA,K
S,F,AO,R
D,L,AY,N
V,AH,N,D
V,R,OW,L
IH,N,DH,AH
D,IH,S,K
AE,V,B,IH
N,S,AE,Z
R,M,AH,N
AH,V,AE,N
P,L,IY,IH
AH,F,ER,D
M,AH,N,T
EH,S,P,R
IH,F,AO,L
AE,T,IH,T
T,UW,DH,AH
Z,ER,V,Z
AH,V,W,AH
F,S,AO,R
D,N,AA,T
L,AE,S,T
T,R,AH,K
T,L,AO,S
M,AH,N,T
T,W,IH,L
HH,EH,V,IY
W,AA,Z,IH
IY,Z,AH,N
N,IY,Z,AH
AH,L,AY,Z
N,N,UW,IH
AH,T,S,AH
N,TH,EH,S
IH,NG,AA,N
R,AH,M,AH
AH,T,IH,N
IH,V,AY,Z
IH,N,DH,AH
AE,T,DH,AH
DH,AH,B,AH
Z,K,AH,N
AW,B,IH,N
T,S,AH,N
ER,L,D,IH
ER,L,D,EH
AH,L,Z,IH
UW,TH,ER,D
B,Y,AH,T
ER,AH,G,EH
M,EY,B,IY
R,IH,K,S
R,AH,P,T
D,L,EY,T
S,M,EH,N
AO,R,T,S
R,JH,AH,S
D,IH,D,T
AY,DH,AE,T
L,M,AA,N
T,N,AA,N
N,T,IH,Z
AH,V,T,R
D,IH,N,K
K,S,AA,N
N,OW,T,IH
T,UW,B,IH
R,T,IH,N
AH,N,W,ER
IH,Z,R,IY
Z,F,EY,S
K,R,AY,S
R,AY,S,AH
EH,T,ER,K
EH,D,AH,T
