a_0,a_1,a_2,class
AE,N,D,IH
F,AO,R,AH
L,UW,D,Z
SH,AH,L,D
ER,IH,JH,D
K,AW,N,T
K,AH,T,D
S,T,IH,T
AE,NG,K,K
D,AH,N,D
AE,K,T,K
M,EY,K,S
AH,Z,AA,N
AE,K,T,AH
S,L,AE,S
V,EY,L,AH
P,R,AY,S
N,ER,AH,L
R,AY,S,S
AH,V,AO,R
AH,V,G,R
P,AA,R,T
IH,S,K,AH
EH,K,AH,N
D,AH,S,AH
AA,M,AH,N
M,P,AH,N
ER,F,ER,S
M,AH,N,T
V,IY,EH,S
OW,N,AH,N
K,CH,ER,IH
Z,F,R,AH
G,R,AE,N
IY,AH,L,Z
TH,ER,D,AH
D,IH,N,T
S,P,EH,R
D,EH,N,T
S,ER,N,Z
W,IY,IH,K
K,AA,M,AH
AH,N,Z,AH
T,OW,L,D
AH,N,S,T
T,ER,L,IH
IY,W,IY,K
L,M,OW,S
P,EH,K,T
R,AH,N,R
R,EH,P,R
N,S,ER,D
V,AE,N,T
AH,EH,S,T
DH,AH,Y,IH
G,R,EH,S
P,S,B,IH
N,T,F,L
N,CH,AH,N
R,IY,AE,N
M,B,ER,AH
Z,W,UH,D
Z,R,AH,N
EY,T,EY,K
AE,K,W,AH
R,IH,T,S
D,IH,NG,AH
AH,D,EY,T
Z,AH,N,D
UH,L,D,T
AH,IH,N,D
IH,NG,AE,T
N,EH,K,S
R,AH,AO,R
M,P,AH,N
K,M,AA,R
Y,AH,L,AH
G,Z,EH,K
AH,P,AA,Z
EY,SH,AH,N
L,IH,NG,IH
V,HH,AY,S
IH,N,OW,N
K,L,OW,S
EH,R,IY,AH
AE,V,R,IH
IY,L,ER,Z
T,AH,N,D
F,AH,T,S
V,IY,EH,S
IY,DH,AE,T
T,S,W,IH
AH,N,D,IH
N,D,ER,T
AA,N,AO,L
B,EY,T,AH
Z,IH,N,IH
AA,R,T,IH
DH,AH,Y,IH
K,SH,AH,N
L,R,EH,Z
R,AA,R,S
T,S,K,AH
AE,NG,K,K
AO,R,T,T
K,S,M,AH
M,IH,N,AH
K,AA,N,AH
M,Y,AH,L
T,IH,N,D
IY,AH,L,IH
IH,L,Y,AH
AH,N,S,IH
T,IH,K,S
AW,ER,AW,T
IY,AH,M,AH
EY,SH,AH,N
EY,T,M,AH
UW,Y,IH,R
D,EH,T,S
ER,IH,R,Z
R,AH,V,IH
M,EY,D,T
ER,AH,N,T
AH,F,AO,R
K,L,EH,R
F,AO,L,IH
Z,F,AO,R
AE,K,T,AH
UW,P,R,AH
W,IH,CH,K
EY,AH,G,R
EY,T,W,IH
S,T,AE,N
OW,S,T,T
AA,R,JH,AH
Z,AH,P,R
W,ER,L,D
AO,R,D,IH
T,UW,IH,N
N,AH,N,IH
T,UW,DH,AH
AH,N,T,AH
R,IH,L,IH
N,HH,IH,Z
AH,K,AH,N
AA,R,P,R
OW,B,AA,D
IY,Z,IH,N
M,AH,N,T
AH,T,DH,AH
S,AY,Z,AH
DH,AH,EH,R
W,IY,T,AH
EY,SH,AH,N
AE,N,AH,L
IH,N,S,IH
AE,Z,AH,T
N,AA,N,S
S,T,UW,IH
S,IH,L,AH
R,T,ER,AH
R,R,AE,T
W,AH,N,K
D,R,EY,Z
AA,N,DH,AH
Z,AA,N,IH
S,T,IH,N
IH,S,T,AH
S,P,AE,N
Z,HH,AA,R
T,ER,EH,N
M,AH,N,T
V,AY,D,Z
IH,K,AH,L
EH,D,P,R
W,IH,L,T
IH,N,K,AH
AA,N,AH,L
OW,N,DH,AH
UW,N,AH,T
AH,B,S,IH
L,UW,D,Z
L,IY,AH,T
N,AH,L,L
L,AH,P,R
NG,F,AH,S
P,AH,Z,IH
S,AH,N,D
K,Y,AH,T
AH,N,EH,S
EH,D,D,IH
AH,D,AH,K
IH,N,D,AH
S,IH,S,T
AH,S,T,AH
R,IH,N,S
D,IH,N,T
S,W,IH,L
V,AY,R,AH
N,L,IY,AH
AH,V,DH,AH
AY,AA,K,S
EH,D,IY,S
G,EH,N,S
P,L,OY,Z
IY,S,EH,D
IY,S,IH,R
V,P,IH,R
K,W,AA,L
UW,T,EY,K
B,AY,DH,AH
B,Y,AH,T
L,AE,N,T
T,S,ER,L
IY,K,AE,N
N,AA,L,AH
T,AH,N,S
Z,M,IY,T
P,ER,P,AH
R,IH,Z,AH
K,ER,AH,N
Z,Y,UW,N
T,Y,IH,R
N,IH,NG,Z
AH,B,AW,T
P,ER,CH,AH
AH,S,OW,S
B,IH,D,Z
EH,Z,AH,D
N,TH,AE,D
T,ER,M,D
S,T,EY,T
L,Y,AH,N
AH,B,AH,L
IY,P,AO,R
IH,N,EH,K
V,IY,EH,S
AE,N,S,T
D,IH,SH,AH
N,K,ER,D
L,IH,T,AH
R,DH,AE,N
V,IH,T,S
AH,N,S,IH
ER,AH,N,T
CH,W,AA,Z
DH,AE,T,R
W,AA,Z,R
S,P,AY,T
G,Y,AH,L
Y,UW,Z,D
AH,N,ER,Z
T,AH,N,K
G,R,EY,T
AO,R,D,IH
IH,D,IH,N
AH,T,AH,L
AE,T,AH,N
EH,S,AE,N
S,P,EH,K
D,ER,DH,AH
UW,V,M,AH
K,AH,S,T
N,V,AA,L
P,R,AY,Z
EH,N,D,T
T,UW,DH,AH
S,AH,G,R
ER,D,IH,N
T,EH,N,D
ER,V,EY,S
EH,T,AH,N
P,R,AY,S
L,M,AH,N
B,ER,Z,T
AA,N,K,L
T,SH,IY,IH
EH,L,AH,T
IY,K,EH,S
P,L,EY,S
D,IH,K,S
T,M,AH,N
L,AE,S,T
T,S,IH,N
S,T,IH,D
AY,M,EH,R
EY,L,IH,Z
IY,S,T,R
M,AH,N,T
P,ER,EY,T
T,IH,N,K
W,EH,L,IH
S,T,EY,T
P,ER,P,R
S,T,AE,N
V,AY,V,IH
HH,OW,L,D
R,EY,T,IH
N,AA,V,AH
EH,R,IY,AH
IH,T,EY,L
EH,R,IY,AH
D,AH,B,AH
EY,P,ER,IH
R,EY,T,S
ER,M,AH,N
UW,SH,UW,T
AH,D,AH,K
EH,JH,AH,S
R,T,D,IH
F,OW,M,K
AW,N,T,IH
D,IY,IH,Z
IH,D,D,AH
L,K,AO,R
AH,D,UW,S
T,AA,K,AH
AH,N,D,IH
AH,N,D,N
M,OW,S,T
AH,L,AW,IH
AA,R,Z,D
DH,S,AH,N
UW,ER,Z,AH
D,R,OW,Z
AH,Y,IH,R
T,IH,NG,AH
AH,M,IH,S
AH,M,IY,T
DH,AH,F,AH
IH,G,AA,R
EH,N,T,IH
D,AE,M,AH
AO,R,T,S
S,P,AA,R
L,AH,M,IH
N,T,AE,T
R,AH,M,AH
T,OW,L,D
AE,T,DH,AH
R,IH,L,D
AH,K,EY,T
IH,T,S,IH
AA,M,B,AH
HH,AE,N,D
L,EH,JH,AH
M,AA,R,K
AW,N,T,S
M,EY,AO,L
L,IH,T,AH
IY,B,IY,S
T,AH,V,IH
N,N,UW,K
AA,L,OW,IH
L,EY,N,D
Z,S,EH,D
N,S,IY,AH
Y,IH,R,Z
Z,F,R,AH
T,OW,T,AH
T,S,EH,D
D,IH,T,R
ER,EY,SH,AH
N,IH,NG,K
EY,SH,AH,N
B,AE,S,AH
T,B,EY,S
M,Z,W,IH
Y,UW,IH,T
AH,D,IY,Z
IY,IH,N,K
Z,W,AA,Z
S,T,S,AH
G,R,OW,S
EY,K,IH,N
S,T,M,AH
JH,M,AH,N
AH,T,S,AH
T,SH,UH,D
ER,AH,L,IH
OW,T,AH,L
N,Z,AA,N
ER,SH,AH,L
EY,JH,AH,N
S,P,AA,R
S,AH,N,D
IH,SH,UW,D
P,L,OY,D
R,IY,AH,N
P,L,OY,D
L,Y,AH,N
AH,B,AW,T
K,S,AA,N
R,AE,N,Z
N,D,B,IH
IH,Z,AH,L
EH,K,OW,D
R,IY,M,AH
N,ER,AH,L
AH,P,AE,S
EH,K,N,AH
M,F,AO,R
T,R,IY,AH
N,F,R,AH
S,EH,D,IH
P,EH,K,T
M,AH,M,AH
AH,M,AH,N
M,AA,N,AH
AH,N,M,IH
DH,AH,K,AH
S,IH,S,T
N,T,IH,T
K,AH,N,D
IH,P,L,AH
N,V,EH,S
ER,Z,IH,N
UH,R,AH,T
K,T,ER,Z
ER,EH,K,T
B,S,AH,D
IH,NG,DH,AH
N,D,IH,T
CH,DH,AH,K
ER,Z,DH,AH
B,AH,L,IH
AH,SH,AO,R
S,EH,S,IH
M,AO,F,AH
D,UW,S,T
Z,IH,NG,K
F,IH,S,IH
S,S,EH,D
AW,N,R,IH
IY,SH,AH,N
IY,W,EH,N
AY,N,AA,N
N,D,D,IH
N,T,UW,IH
N,D,R,IH
R,S,EY,L
IH,R,ER,L
AE,V,R,IH
SH,AH,N,AH
L,Y,IH,R
K,T,W,IH
AA,N,DH,AH
K,R,EH,D
W,IH,DH,IH
S,EY,L,Z
N,AH,N,D
N,T,IY,AH
T,IH,N,K
UW,T,T,AH
D,IH,N,K
AY,V,AH,T
AO,R,AH,S
ER,S,EH,N
L,AH,V,AH
ER,M,S,T
P,T,UW,S
AH,V,T,R
T,IH,T,S
ER,P,L,AH
F,IH,SH,AH
S,AH,Z,K
SH,N,AH,S
AH,F,AO,R
AO,NG,ER,IH
L,IY,R,IH
D,F,AE,T
N,D,AH,S
P,EH,K,T
NG,K,S,IH
AO,L,ER,K
T,AH,V,AH
D,IH,T,S
D,AH,N,IH
AA,P,T,S
AH,N,AA,N
HH,AE,Z,R
K,S,IH,N
AH,N,L,IH
G,Y,ER,Z
ER,AH,V,S
V,IY,EH,S
IH,L,Y,AH
V,AO,F,AH
EY,L,AE,K
NG,DH,AH,R
AH,M,EH,S
IY,N,Z,S
IH,SH,AH,L
D,IY,EH,R
F,S,EH,T
AH,JH,OY,N
V,IH,ZH,AH
L,SH,EH,R
F,IH,T,S
N,V,AA,L
AH,N,T,R
M,B,ER,AH
AH,N,S,IH
AE,N,IH,N
Z,AA,N,K
Z,IH,NG,AH
ER,K,AO,L
T,UW,L,T
IH,F,ER,AH
IY,Z,IH,N
EH,R,D,AH
AH,D,AA,N
N,S,IH,D
M,P,AH,N
R,AE,NG,K
M,IH,Z,AH
W,AH,Z,IH
M,AW,N,T
N,Z,AA,N
K,D,EH,L
NG,T,AH,D
OW,DH,AH,K
AH,N,IY,IH
F,ER,S,T
T,AA,K,S
N,D,AH,N
AH,L,AH,T
AA,T,M,AH
IH,D,EH,N
D,EH,N,D
ER,Z,AE,Z
W,AO,R,AH
AH,V,S,IH
AE,N,AW,N
AH,K,W,IH
R,AY,D,AH
S,T,S,AH
V,D,IH,T
V,D,DH,AH
IH,T,S,T
G,EY,SH,AH
EH,D,ER,AH
T,AA,K,S
EH,N,IY,L
N,D,F,IH
Z,P,R,AH
T,EY,N,D
K,AA,S,T
B,AH,L,Z
S,IH,N,K
R,AH,M,AH
D,W,IY,K
D,W,IH,L
ER,T,AH,D
N,D,IH,N
S,AH,B,S
S,T,AA,R
N,DH,AH,R
AA,T,R,IH
R,S,IH,K
AH,N,B,AH
ER,SH,EH,R
AH,N,D,T
N,D,ER,R
AH,N,D,Z
D,Z,T,R
Z,AH,N,D
CH,HH,AE,Z
AH,M,S,T
V,IY,EH,S
S,EH,T,S
IH,N,P,R
IH,NG,K,R
D,IH,JH,AH
M,B,AH,S
S,T,AA,K
G,Z,EH,K
T,R,EY,D
B,IY,S,K
K,AW,N,T
T,R,EY,D
AE,T,IH,T
R,IH,K,AH
T,IH,NG,AH
T,AH,L,R
S,P,AA,N
AH,B,AH,L
P,L,IY,Z
T,S,EH,L
D,L,AE,S
IY,CH,TH,R
N,UW,K,AH
P,R,AH,D
K,AO,Z,AH
AH,L,B,AH
NG,DH,AH,N
L,AY,T,AH
NG,AA,N,D
N,S,AH,Z
N,F,R,AH
P,OY,N,T
L,AO,F,IH
AH,M,AE,S
L,EY,T,S
T,S,AH,N
K,AH,L,T
B,S,IH,D
IH,M,P,R
M,AH,L,T
S,B,IH,L
EY,F,AH,N
IH,T,S,N
AH,N,AH,S
D,F,R,AH
AH,L,EH,T
EH,L,IH,T
K,AH,T,S
AH,L,TH,R
S,DH,AE,N
Z,D,IH,S
DH,AH,K,AH
AH,V,AH,D
R,UW,AE,N
S,P,OY,N
D,AA,N,AH
AH,N,UW,K
Z,ER,Z,AH
IY,F,AO,R
SH,EH,R,Z
ER,Z,IH,K
T,IH,V,T
AE,T,DH,AH
D,V,AY,S
R,AE,NG,K
T,OW,N,D
T,R,EY,D
R,IY,IH,N
M,DH,AH,L
IH,N,K,AH
HH,AW,Z,IH
S,T,AA,K
L,EY,T,IH
IH,T,AE,T
N,EH,T,K
P,L,EY,N
DH,AH,S,IH
R,AH,S,T
OY,N,T,S
T,AH,D,T
K,AH,N,T
G,R,EH,S
AY,M,AE,Z
N,W,AA,Z
EH,T,P,R
AA,Z,IH,K
D,EY,EH,S
AH,N,IY,S
K,T,UW,S
R,AA,D,AH
R,AY,Z,AH
T,S,K,AH
UW,DH,AH,IH
AA,N,T,R
L,AO,NG,D
R,IH,N,D
B,HH,AY,R
K,AA,N,T
F,F,UH,L
IH,K,AO,Z
AO,R,DH,AH
S,AH,N,D
L,Z,DH,AH
T,T,R,AH
S,AA,R,S
D,P,R,AH
AO,R,IH,T
T,R,EY,D
Z,SH,IY,S
IH,DH,DH,AH
EY,SH,AH,N
IH,DH,IH,T
N,AH,N,D
R,IY,AH,N
N,T,AA,R
AH,M,AE,N
AH,N,AE,N
B,AH,L,IH
R,AE,K,T
V,EH,N,T
IY,D,IY,AH
S,R,AH,N
AH,B,AW,T
AH,M,AW,N
T,R,EY,D
T,R,EY,D
AO,L,D,T
N,IH,N,D
IH,S,F,R
AH,N,JH,D
Z,B,IH,L
L,AY,K,L
AH,P,ER,Z
IY,AH,M,IH
L,AE,S,T
S,IH,S,T
B,S,IH,D
K,SH,AH,N
N,D,IH,N
ER,IH,NG,K
AO,NG,D,IH
NG,D,IH,S
AW,T,S,AH
R,AA,F,IH
R,JH,K,AH
G,R,EY,T
S,EH,D,IH
AA,T,D,IH
L,EH,K,S
T,S,W,IH
D,AA,P,T
SH,IY,EY,T
P,AE,K,T
Z,DH,AH,S
Z,DH,AE,T
EH,N,T,S
AY,N,ER,D
ER,V,AH,S
HH,AE,V,T
UW,S,EH,L
AE,N,D,IH
JH,M,AH,N
N,D,ER,R
AY,N,AH,S
L,R,EY,T
IH,T,AH,L
W,IY,IH,K
IY,K,R,IH
S,T,AE,N
T,S,K,R
K,R,EH,D
M,P,AH,T
IH,NG,W,IH
AH,N,S,IH
P,AE,S,AH
L,P,R,AH
S,AH,Z,T
R,AY,S,AH
P,EH,T,AH
AW,ER,JH,AH
IY,S,T,R
T,F,AO,R
N,CH,IH,Z
W,UH,D,IH
S,EY,L,Z
T,IH,K,S
SH,AH,L,T
R,IY,AH,L
K,AO,R,D
M,D,IH,K
V,ER,ZH,AH
L,AH,V,AH
T,L,IY,S
V,EH,L,AH
DH,AH,D,IH
V,IH,T,S
Y,IH,R,AH
T,ER,AH,L
S,AH,S,AH
K,AH,N,T
R,AY,S,AH
L,AE,S,T
T,D,IH,S
P,AO,R,T
OY,B,IY,N
AH,N,S,IH
AH,S,IH,K
AA,R,K,AH
AE,N,SH,AH
M,IH,T,S
AH,N,S,T
SH,AH,N,L
T,EH,N,D
IY,F,AO,R
S,W,UH,D
K,T,S,T
IY,S,EH,D
T,AA,K,AH
D,EH,T,AH
UW,Y,IH,R
P,OY,N,T
EH,S,T,IH
V,IH,NG,AH
D,M,AO,R
UW,T,AE,K
IH,R,IY,AH
M,B,AH,T
AA,L,AH,S
IH,N,AH,N
SH,AH,N,T
V,SH,EH,R
N,B,IH,L
S,AH,M,AH
EH,D,DH,AH
T,S,W,IH
EY,L,Z,T
R,AA,N,R
EH,D,IH,T
M,P,AH,N
D,EY,SH,AH
AY,N,D,T
D,P,AA,R
L,S,EH,D
N,Y,UW,IH
R,AH,L,R
T,M,AH,N
AY,Z,AH,S
IH,G,N,IH
AY,S,P,R
IH,L,EY,T
OW,N,Z,T
AH,S,IY,Z
P,AH,N,D
N,AA,T,S
M,L,AY,N
D,AA,R,S
R,IY,M,AH
UW,W,AH,N
R,IY,S,AH
SH,AH,N,Z
F,L,AY,T
IY,S,ER,T
R,AH,N,IH
P,AE,K,AH
AE,Z,DH,AH
V,DH,AH,N
R,AY,S,AH
M,AH,N,T
T,F,AO,R
IH,NG,W,IH
ER,R,AY,T
AH,ER,EY,N
R,IY,IH,Z
W,AO,R,T
ER,IH,NG,AH
S,T,EY,T
AE,N,T,S
B,IH,Z,N
CH,ER,AH,L
S,IY,EH,S
S,AH,S,AH
AH,B,IH,L
DH,AH,EH,N
IH,N,DH,AH
AH,F,ER,S
IH,N,DH,AH
IY,K,IH,N
S,AE,T,AH
SH,AH,N,Z
V,IY,EH,S
OW,Z,AH,L
ER,D,EH,T
D,AH,Y,IH
IH,D,AH,L
S,AH,N,D
K,T,AH,D
AE,Z,B,IH
CH,AH,Z,AH
R,IY,S,T
L,S,OW,S
EH,T,AH,L
IH,NG,P,R
N,EY,T,IH
AH,N,T,L
IH,F,EH,N
D,IH,NG,L
IH,NG,F,R
D,IH,SH,AH
L,S,EH,D
UW,W,AH,T
T,IH,V,L
N,DH,AH,N
AH,N,IH,Z
HH,AE,Z,S
T,AE,T,AH
S,AH,P,L
AH,L,IH,T
DH,AH,D,IH
P,R,AY,AH
UW,L,B,IH
P,R,AA,D
EY,L,Z,AH
EH,V,AH,L
R,UW,P,L
DH,EH,TH,AH
ER,B,EY,S
EH,S,T,AH
T,R,OY,D
OW,AE,Z,T
T,IH,V,L
Z,AH,N,AH
G,Y,ER,Z
L,EY,N,Z
G,ER,EH,K
D,T,UW,D
AH,N,D,IH
IH,N,AO,R
IH,K,S,T
N,P,EY,D
P,AE,K,T
K,UH,D,R
EH,N,D,IH
AA,S,EH,S
AH,TH,ER,D
T,R,IY,T
K,R,UW,D
V,DH,AH,K
AO,R,AH,N
T,R,IY,Z
AA,N,D,AH
P,R,IH,T
AA,N,T,R
AH,M,AH,N
S,T,IH,K
D,EY,AH,N
N,W,AA,Z
D,IH,K,L
AH,B,AW,T
AH,N,AA,N
W,AY,D,AH
AH,G,EH,N
T,IH,S,T
AW,T,IH,Z
IY,P,AO,R
EH,M,P,R
V,AH,L,Z
Z,DH,AE,T
B,EH,R,L
IH,N,T,R
AH,N,S,IH
EY,JH,ER,IH
DH,AH,W,IH
R,AO,Z,T
S,IH,N,D
N,D,IH,N
D,EH,K,S
ER,N,AY,L
R,AH,M,AH
AE,N,S,AH
IY,B,AY,L
EH,L,P,T
P,EY,M,AH
D,UW,DH,IH
S,IH,K,S
AA,V,AH,N
AO,R,S,AH
R,AH,D,AH
AH,K,SH,AH
S,IY,Z,AH
T,UW,IH,N
IY,ER,IH,T
N,T,IH,N
HH,EH,L,D
W,AA,Z,T
DH,AH,G,AH
AH,V,DH,AH
AH,D,AE,N
T,AH,JH,AH
M,AA,R,K
L,AH,D,Z
R,EY,N,IH
UW,M,AH,N
EH,S,T,R
ER,IH,N,IH
F,AO,R,AH
IH,F,IH,K
Z,F,R,AH
N,Y,IH,R
AA,R,T,IH
T,UW,G,IH
R,S,AH,Z
EH,S,T,IH
EH,D,DH,AH
N,S,M,AH
UW,B,R,IH
R,IH,NG,AH
AA,R,K,AH
IH,SH,AH,N
AH,B,EY,T
R,OW,G,R
EH,D,IH,T
EH,S,K,AH
S,K,AH,N
EY,SH,AH,L
R,K,AE,S
T,EY,K,S
IH,DH,AH,D
N,UW,P,R
S,T,AH,N
AH,W,ER,L
S,T,AA,R
IY,AH,JH,AH
DH,AH,IH,K
R,R,AY,Z
R,AY,Z,AH
S,T,IH,T
IH,SH,AH,L
S,AH,V,T
DH,IH,T,S
V,M,OW,S
K,W,EY,T
T,R,AY,K
AE,N,D,Z
K,ER,Z,IH
AH,R,IY,S
IY,EY,SH,AH
W,UH,D,S
L,EH,K,T
M,AH,N,T
EH,N,T,AH
L,IH,M,AH
V,P,AA,R
AA,N,Y,IH
R,AH,D,AH
UW,OW,P,AH
R,IH,NG,AH
D,DH,AH,T
L,AH,JH,AH
N,L,IY,K
AE,T,EH,K
CH,AH,N,D
IY,D,AH,D
AO,R,M,AH
AH,N,T,T
N,S,AA,N
AY,T,F,AH
N,IY,D,AH
R,S,AH,Z
T,IH,K,S
EH,R,M,AH
S,CH,EY,N
S,M,OW,K
N,D,AH,K
AH,L,T,AH
EY,SH,AH,N
IH,K,AA,N
EH,K,OW,Z
S,EH,N,S
W,IY,K,AH
AY,Y,UW,S
T,T,EY,K
R,AE,P,AH
L,AE,S,T
T,AH,B,L
AA,P,AH,Z
R,AH,P,T
ER,AH,N,S
NG,Z,IH,N
AO,R,S,S
DH,AH,S,T
T,F,AA,R
P,AA,L,AH
S,T,AH,D
AH,CH,AE,Z
B,AH,T,AH
OY,N,T,D
L,EY,SH,AH
Z,AA,N,AH
S,T,AH,N
T,R,AH,K
AH,K,SH,AH
T,M,AH,N
UW,AH,L,R
AO,R,AH,R
N,OW,T,S
N,IY,R,AH
SH,AH,N,IH
V,B,IH,T
N,T,EH,N
AH,N,T,S
V,D,IH,N
UW,P,R,AH
ER,AH,N,D
DH,AH,AE,D
N,D,W,AH
AH,M,P,L
EH,K,T,T
IY,M,AH,N
G,Y,AH,L
IY,R,AH,S
M,AH,N,T
EH,D,IH,N
B,AH,B,L
AH,N,TH,L
EH,P,Y,AH
AE,SH,AH,N
UW,AH,L,Z
W,IH,DH,AH
AH,N,EH,K
IH,D,DH,AH
ER,N,AA,T
Y,AH,N,R
AA,P,SH,AH
DH,AH,R,IH
T,UW,D,IH
AH,V,DH,AH
UW,S,DH,AH
R,AE,M,Z
AY,W,AH,N
B,IH,N,AH
IH,V,EH,N
T,R,AH,S
N,AE,Z,N
G,EY,JH,IH
S,T,R,AH
D,P,R,IH
AH,B,EH,N
P,EH,N,D
IH,R,IY,Z
N,Z,AH,N
N,AH,T,S
IY,W,IH,L
AY,T,ER,Z
L,N,AA,T
N,CH,EH,Z
AE,S,K,T
NG,AH,V,K
D,P,AA,R
R,IY,M,AH
SH,AH,N,Z
W,IH,DH,AH
N,D,IH,N
L,B,IY,L
P,R,EH,Z
IH,G,IH,N
EH,T,IH,Z
R,F,AO,R
Z,HH,IY,S
ER,D,Z,IH
AA,L,V,IH
AE,NG,K,K
N,T,R,AH
AA,R,D,T
M,EY,K,S
ER,IH,NG,AH
AE,NG,K,AH
IY,W,AA,Z
AH,AO,R,D
AH,N,D,N
AW,T,AE,N
EH,N,SH,AH
N,CH,ER,Z
UW,V,AH,L
AE,N,S,T
K,EY,S,AH
AO,R,AH,K
L,S,AH,K
K,AA,N,T
D,DH,AE,T
R,EY,D,IH
V,S,EH,D
IH,R,IY,AH
AH,M,P,AH
M,ER,SH,AH
AO,Z,IH,T
UW,L,AW,T
M,AE,T,IH
T,ER,N,D
K,AE,S,T
R,G,UH,D
UW,B,IH,D
AH,D,UW,S
S,T,AA,K
EH,N,T,IH
AH,CH,EY,N
AO,R,M,AH
AH,W,AH,L
IH,D,S,IH
T,M,AH,N
IH,L,Y,AH
EY,SH,AH,N
K,AH,T,S
AO,N,T,IH
S,F,AO,R
K,AH,N,S
D,IH,SH,AH
AH,N,AH,L
W,IH,CH,IH
S,AH,L,T
Z,AH,N,D
EH,R,T,R
T,W,IH,L
R,EH,SH,AH
EY,D,UW,N
F,AO,R,AH
Z,D,K,AH
AE,L,AH,N
T,R,IY,AH
CH,OW,N,Z
NG,F,AH,N
K,AE,P,AH
AH,N,W,IH
Y,UW,S,AH
F,AH,S,IH
ER,L,IY,AH
AH,L,AE,T
SH,EH,R,Z
N,M,OW,S
L,D,ER,Z
P,R,AH,D
Z,L,EY,T
L,OW,N,AH
R,DH,AH,N
L,AE,S,AH
Z,P,AA,R
ER,AY,Z,D
N,D,AH,L
AH,N,T,S
R,AY,T,S
R,EH,D,IH
V,L,IY,IH
EH,V,AH,N
V,IH,T,S
Z,IH,L,IH
M,AH,N,T
P,AA,R,T
N,D,S,AH
IH,T,W,IH
EH,S,IH,N
R,M,AH,N
K,SH,AH,N
ER,R,EY,Z
V,IY,EH,S
AH,T,R,IH
N,JH,F,L
AY,N,EH,S
N,AA,T,S
D,T,UW,AH
IH,N,K,AH
UW,F,AO,R
K,AW,N,T
AY,D,IH,T
IH,L,AH,T
V,ER,M,AH
EH,N,CH,AH
L,ER,IY,Z
SH,UW,S,T
R,OW,HH,IH
D,EY,EH,S
AA,L,V,D
N,Y,UW,T
AA,S,EH,S
AH,EH,K,S
EH,K,S,AH
R,DH,AH,R
DH,AH,K,AH
P,EY,M,AH
R,UW,V,D
IH,M,AE,N
EH,K,AH,N
UW,F,AO,R
IH,DH,DH,AH
ER,V,Z,AH
IH,N,D,Z
D,IH,K,L
AH,N,EH,R
AH,V,S,L
IY,M,IH,S
S,P,EH,K
L,AY,T,D
S,T,AA,K
Z,K,AH,N
R,IY,D,T
ER,S,AY,Z
T,AH,N,L
T,W,AA,Z
AH,B,AW,T
UW,N,AH,T
NG,K,L,AH
AA,N,T,R
IH,F,IH,K
T,R,AY,AH
AE,T,DH,AH
IY,P,AO,R
W,IH,DH,AH
N,HH,AW,K
IH,B,Y,AH
AY,V,P,R
AA,R,K,AH
R,IY,Z,T
P,R,AY,S
K,OW,F,AH
EH,D,AH,T
AH,SH,AH,N
L,D,AH,T
D,EH,K,S
Y,UH,R,AH
OW,K,ER,IH
ER,EH,K,T
AO,R,DH,AH
AE,K,W,AH
D,AA,N,AH
IH,N,S,AH
IY,Z,AH,N
NG,K,S,D
K,SH,AH,N
EY,SH,AH,N
AH,P,R,AH
T,R,AE,K
T,DH,AH,K
N,S,DH,AH
EH,V,AH,L
IH,NG,IH,K
IH,N,F,IH
EH,R,AH,N
UW,S,EH,R
N,EH,N,D
T,AE,N,D
L,Z,F,R
N,T,UW,D
AH,IH,K,S
N,IH,SH,AH
JH,UH,L,D
AH,V,F,R
K,AA,S,T
L,CH,ER,AH
K,R,EH,D
N,T,W,IH
T,P,R,AH
IH,NG,S,IH
N,AH,S,T
AA,L,OW,AH
T,R,OW,L
EY,Z,D,IH
NG,IH,T,S
M,P,AH,N
M,EY,D,IH
T,UW,SH,AH
M,AA,R,K
AO,R,DH,AH
EH,S,IH,N
TH,AH,N,D
R,IY,JH,AH
DH,AH,K,AH
NG,TH,AH,N
R,IH,N,T
IH,K,Y,AH
OY,L,K,AH
M,AH,N,T
N,D,B,IH
AE,S,T,IH
ER,P,R,AH
AO,Z,DH,AH
M,P,AO,R
IH,L,Y,AH
OW,ER,Z,AH
AH,K,SH,AH
N,D,Z,IH
R,DH,EY,IH
R,EH,S,T
B,ER,Z,R
IY,W,AH,N
D,N,AA,T
N,F,AY,N
IY,AH,V,AH
AH,N,T,AH
IH,N,AH,D
D,IH,SH,AH
N,T,W,IH
Z,IH,N,D
P,AH,Z,IH
AH,CH,IH,T
EH,D,DH,AH
B,AA,T,S
W,IH,DH,IH
EY,N,AH,N
D,R,EY,N
AE,D,AH,K
AH,M,P,AH
M,AH,N,T
AH,L,AY,T
AH,F,ER,D
IY,M,AW,T
AH,T,IY,Z
AE,K,T,D
S,T,AE,T
Y,UH,R,AH
S,ER,Z,AH
L,K,ER,AH
S,AH,N,D
AA,JH,EH,K
S,ER,EY,N
L,AH,V,S
R,IH,Z,IH
EH,N,D,AH
R,K,AH,T
AW,N,D,S
F,AO,R,K
P,R,AH,D
IH,S,T,AH
L,AH,N,D
K,SH,AH,N
S,AH,N,D
L,D,IH,S
S,ER,P,L
IY,M,AH,N
W,IH,DH,K
AH,B,S,T
NG,K,EH,S
S,L,OW,N
T,EY,T,AH
EH,T,S,D
P,AA,Z,IH
R,P,EH,N
